private_qid,question,cluster_id,train_lex_qid,train_lex_sim,train_lex_question,train_emb_qid,train_emb_sim,train_emb_question,public_lex_qid,public_lex_sim,public_lex_question,public_emb_qid,public_emb_sim,public_emb_question,hist_cal_a_lex_qid,hist_cal_a_lex_sim,hist_cal_a_lex_question,hist_cal_a_emb_qid,hist_cal_a_emb_sim,hist_cal_a_emb_question,hist_cal_b_lex_qid,hist_cal_b_lex_sim,hist_cal_b_lex_question,hist_cal_b_emb_qid,hist_cal_b_emb_sim,hist_cal_b_emb_question,hist_cal_c_lex_qid,hist_cal_c_lex_sim,hist_cal_c_lex_question,hist_cal_c_emb_qid,hist_cal_c_emb_sim,hist_cal_c_emb_question,hist_cal_d_lex_qid,hist_cal_d_lex_sim,hist_cal_d_lex_question,hist_cal_d_emb_qid,hist_cal_d_emb_sim,hist_cal_d_emb_question
62588,"Mục đích của Chương trình hành động thực hiện Nghị quyết 19-NQ/TW về nông nghiệp, nông dân, nông thôn là gì?",0,13746,0.39959472,Mục đích của Chương trình hành động thực hiện Chỉ thị 15-CT/TW về công tác ngoại giao kinh tế là gì?,103190,0.62550420,Mục tiêu cụ thể của Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2021 - 2025 đến năm 2025 là gì?,119598,0.33758008,Thẻ giám định viên tư pháp tại Bộ Nông nghiệp và Phát triển nông thôn được cấp lại khi nào?,25768,0.49862415,"7 nhiệm vụ, giải pháp trong Chương trình hành động thực hiện Chỉ thị 15-CT/TW về công tác ngoại giao kinh tế là gì?",13746,0.39959472,Mục đích của Chương trình hành động thực hiện Chỉ thị 15-CT/TW về công tác ngoại giao kinh tế là gì?,13746,0.56414545,Mục đích của Chương trình hành động thực hiện Chỉ thị 15-CT/TW về công tác ngoại giao kinh tế là gì?,166308,0.19574142,Nghị quyết của Ban Thường vụ Hiệp hội Bán hàng đa cấp Việt Nam được thông qua khi nào?,10034,0.26782215,"Trách nhiệm của Bộ Công an trong công tác phòng, chống tội phạm về đa dạng sinh học đến năm 2030 thế nào?",137114,0.21401370,"Các chỉ số đánh giá chất lượng phục vụ người dân, doanh nghiệp trong thực hiện thủ tục hành chính, dịch vụ công theo thời gian thực trên môi trường điện tử?",74932,0.45297891,Tập trung xây dựng và chỉnh đốn Đảng trong sạch khi thực hiện chương trình phát triển kinh tế xã hội vùng trung du và miền núi Bắc bộ?,16814,0.29987693,Mục đích của hình phạt,35944,0.30089599,Nhiệm vụ nào được đề ra tại Chương trình tổng thể về phát triển văn hóa Việt Nam giai đoạn 2023-2025 ?
144008,Kế toán của công ty làm việc theo hợp đồng dịch vụ được không?,18,139968,0.48575640,Cá nhân tự cung ứng dịch vụ kế toán thì có được không?,20050,0.72225404,Thuê dịch vụ làm kế toán trưởng được quy định như thế nào?,78004,0.34875816,Những người nào không được làm kế toán?,78004,0.61632913,Những người nào không được làm kế toán?,124982,0.22846824,Ban Thư ký Tòa án nhân dân tối cao làm việc theo chế độ gì?,33142,0.23949870,Các trường hợp nào doanh nghiệp cho thuê lại lao động được lấy lại tiền ký quỹ?,143578,0.29707122,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,18852,0.43347231,Những tài liệu kế toán nào phải lưu trữ vĩnh viễn?,28236,0.35115355,Việc lập dự toán kinh phí hỗ trợ sử dụng dịch vụ công ích thủy lợi được thực hiện thế nào?,16348,0.35889176,Doanh nghiệp quyết toán thuế thu nhập cá nhân giúp nhân viên trong trường hợp nào?,20050,0.44958657,Thuê dịch vụ làm kế toán trưởng được quy định như thế nào?,20050,0.72225386,Thuê dịch vụ làm kế toán trưởng được quy định như thế nào?
53624,Việc đổi mới sách giáo khoa giáo dục phổ thông bao gồm những nội dung nào?,23,141372,0.68433470,Kinh phí thực hiện mới sách giáo khoa giáo dục phổ thông được quy định như thế nào?,141372,0.73471469,Kinh phí thực hiện mới sách giáo khoa giáo dục phổ thông được quy định như thế nào?,63780,0.42950308,Danh mục 44 sách giáo khoa lớp 10 sử dụng trong cơ sở giáo dục phổ thông năm học 2022-2023?,63780,0.58560842,Danh mục 44 sách giáo khoa lớp 10 sử dụng trong cơ sở giáo dục phổ thông năm học 2022-2023?,167928,0.45061946,Kinh phí thực hiện những nội dung trong việc phổ biến giáo dục pháp luật năm 2022,110796,0.43464154,Nội dung thực hiện chương trình nâng cao chất lương các môn học tiếng dân tộc thiểu số trong chương trình giáo dục phổ thông giai đoạn 2021 - 2030?,91476,0.27768409,Nội dung điều tra cơ bản địa chất về khoáng sản bao gồm những gì?,72030,0.24882850,"Hình thức triển khai công tác tư vấn nghề nghiệp, việc làm đối với cấp trung học cơ sở như thế nào?",102960,0.16391146,Hồ sơ hưởng trợ cấp thất nghiệp bao gồm những gì?,102312,0.35775614,Giáo trình đào tạo trình độ cao đẳng có cấu trúc thế nào?,158806,0.46168333,Quản lý công tác phổ biến giáo dục pháp luật trong Bộ Quốc phòng gồm những nội dung gì?,71804,0.43153632,"Tăng cường công tác kiểm tra nội bộ nhà trường trong việc triển khai thực hiện nhiệm vụ chuyên môn và kịp thời khắc phục những tồn tại, hạn chế trong quá trình triển khai thực hiện chương trình giáo dục phổ thông 2018?"
149510,Doanh nghiệp cảng hàng không có những quyền và nghĩa vụ nào theo quy định hiện nay?,13,156000,0.58020967,Văn phòng Thừa phát lại có những quyền và nghĩa vụ như thế nào theo quy định hiện nay?,34824,0.72426975,Doanh nghiệp cung cấp dịch vụ hàng không tại cảng hàng không cần phải đảm bảo điều kiện hoạt động như thế nào?,116246,0.78762782,Doanh nghiệp có những quyền nào theo quy định hiện nay?,116246,0.48976505,Doanh nghiệp có những quyền nào theo quy định hiện nay?,118842,0.41984719,Chủ hộ kinh doanh có những quyền và nghĩa vụ nào khi đăng ký hộ kinh doanh?,37372,0.25018665,Ai có quyền quyết định ngành nghề kinh doanh của Tổng công ty Hàng hải Việt Nam?,106112,0.23977369,Doanh nghiệp nhượng quyền khai thác cát sỏi lòng sông cho doanh nghiệp khác thì thời hạn khai thác có được tính lại từ đầu hay không?,102570,0.42394191,"Nhiệm vụ của các Hãng hàng không trong việc tăng cường bảo đảm trật tự, an toàn giao thông và chống ùn tắc tại các cảng hàng không trong dịp cao điểm hè năm 2022?",113580,0.26499724,Việc kinh doanh vật liệu nổ công nghiệp thực hiện như thế nào?,72984,0.36127597,Để trở thành trưởng phòng an ninh hàng không phải đáp ứng trình độ đào tạo như thế nào?,28164,0.35479450,Có bao nhiêu loại hợp đồng xây dựng theo quy định hiện nay?,64632,0.38268375,Thời hạn hiệu lực của giấy phép nhân viên hàng không có hiệu lực khi nào?
49948,Hồ sơ đề nghị chấp thuận tổ chức lại quỹ tín dụng nhân dân được xác lập theo nguyên tắc nào?,1,145588,0.41537631,Việc hợp nhất tổ chức tín dụng được thực hiện dựa trên những nguyên tắc nào?,28170,0.62248367,"Hồ sơ, trình tự đề nghị thay đổi nội dung, phạm vi hoạt động của quỹ tín dụng nhân dân như thế nào?",33614,0.34921062,Trách nhiệm của tổ chức tín dụng là công ty cổ phần sau khi được chấp thuận thay đổi địa chỉ trụ sở chính như thế nào?,137538,0.48446304,Nếu thành lập được quỹ từ thiện doanh nghiệp Việt Nam cần chuẩn bị hồ sơ giấy tờ gì?,45252,0.24862826,"Hồ sơ đề nghị cấp, cấp lại Giấy phép kinh doanh như thế nào?",50278,0.31936789,Hồ sơ đề nghị thay đổi tên của chi nhánh ngân hàng nước ngoài bao gồm những gì?,71916,0.25803006,Hồ sơ đề nghị thuê nhà ở xã hội được quy định như thế nào?,67926,0.36805898,Điều lệ của tổ chức tín dụng là công ty cổ phần phải được đăng ký tại đâu kể từ ngày được thông qua?,58510,0.24966258,Thực hiện dự án đầu tư dựa trên nguyên tắc nào?,131350,0.30778360,Quyết định không mở thủ tục phá sản phải được được gửi cho những đối tượng nào và trong thời hạn bao lâu?,147324,0.28501916,Đề án thuộc Chương trình phát triển công nghiệp hỗ trợ được xây dựng theo nguyên tắc nào?,116670,0.35342181,Cơ sở trợ giúp xã hội cần chuẩn bị những tài liệu gì cho hồ sơ đăng ký thay đổi nội dung giấy chứng nhận đăng ký thành lập?
157630,Không thực hiện báo cáo tình hình thay đổi lao động bị xử phạt bao tiền?,3,27914,0.44358182,Doanh nghiệp không lập báo cáo tài chính thì có thể bị xử phạt vi phạm hành chính bao nhiêu tiền?,82978,0.77878416,"Xử phạt khi chậm báo tăng, báo giảm lao động?",43364,0.36369729,Mức xử phạt đối với hành vi trốn đóng bảo hiểm xã hội bắt buộc cho người lao động bị phạt bao nhiêu tiền?,43364,0.47007614,Mức xử phạt đối với hành vi trốn đóng bảo hiểm xã hội bắt buộc cho người lao động bị phạt bao nhiêu tiền?,68580,0.29288822,Tình tiết giảm nhẹ trách nhiệm hình sự có phải là một trong những căn cứ để quyết định hình phạt hay không?,122900,0.27912930,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,143578,0.35472047,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,143578,0.60379654,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,68554,0.23151100,Sau khi bị khởi tố bị cáo mới có thai thì Tòa án có áp dụng tình tiết người phạm tội là phụ nữ có thai không?,119418,0.33119062,Mức hưởng bảo hiểm xã hội một lần đối với người lao động nước ngoài là bao nhiêu?,92410,0.27437562,Người lao động đơn phương chấm dứt hợp đồng có phải bồi thường cho công ty bao nhiêu tiền?,92410,0.34724140,Người lao động đơn phương chấm dứt hợp đồng có phải bồi thường cho công ty bao nhiêu tiền?
41814,Trường hợp bồi thường bảo hiểm khi có bên thứ ba yêu cầu đòi bồi thường được quy định như thế nào?,4,50704,0.58112210,Bên mua bảo hiểm nhân thọ có quyền yêu cầu doanh nghiệp bồi thường theo hợp đồng bảo hiểm khi nào?,50704,0.67901331,Bên mua bảo hiểm nhân thọ có quyền yêu cầu doanh nghiệp bồi thường theo hợp đồng bảo hiểm khi nào?,125518,0.40596247,Có trường hợp nào được miễn trách nhiệm bồi thường thiệt hại sau khi hợp đồng hết hạn không?,122126,0.51180518,Trách nhiệm bồi thường trong phạm vi tố tụng hình sự,65096,0.20789635,Phạm vi bảo về kè trong giao thông đường thủy nội địa được quy định như thế nào?,112280,0.23837912,Có được giải quyết BHXH một lần xác thực qua chữ ký số không?,48260,0.30343646,Không thực hiện đăng ký thường trú có thể bị phạt như thế nào?,34730,0.40883255,Dịch vụ phụ trợ bảo hiểm là gì?,90332,0.24558163,Đại lý bảo hiểm là gì? Nội dung hoạt động đại lý bảo hiểm quy định như thế nào?,90332,0.27991825,Đại lý bảo hiểm là gì? Nội dung hoạt động đại lý bảo hiểm quy định như thế nào?,45798,0.49223173,Giá đất để tính chi phí bồi thường được quy định như thế nào?,45798,0.32774210,Giá đất để tính chi phí bồi thường được quy định như thế nào?
48230,Doanh nghiệp đã giao kết hợp đồng bảo hiểm tài sản trên giá trị và phát sinh trường hợp bảo hiểm thì cần xử lý như thế nào?,19,34440,0.53050280,Có những loại hợp đồng bảo hiểm nào được giao kết giữa doanh nghiệp bảo hiểm và người mua bảo hiểm?,34440,0.53284866,Có những loại hợp đồng bảo hiểm nào được giao kết giữa doanh nghiệp bảo hiểm và người mua bảo hiểm?,3784,0.45692933,Trường hợp gộp 2 sổ bảo hiểm xã hội thì cần thực hiện cụ thể như thế nào?,107002,0.50722682,Mức trách nhiệm bảo hiểm xe máy đối với thiệt hại về tài sản là bao nhiêu?,33142,0.24569815,Các trường hợp nào doanh nghiệp cho thuê lại lao động được lấy lại tiền ký quỹ?,95312,0.27862835,Thu hồi tài sản thế chấp thì chi phí liên quan đến việc bảo quản tài sản thế chấp có được tính vào chi phí xử lý tài sản bảo đảm không?,35588,0.30596399,Hợp đồng ủy quyền vô hiệu trong trường hợp nào?,34730,0.27821589,Dịch vụ phụ trợ bảo hiểm là gì?,90332,0.34723544,Đại lý bảo hiểm là gì? Nội dung hoạt động đại lý bảo hiểm quy định như thế nào?,13016,0.35596633,Khi thay đổi thành viên hợp danh của công ty hợp danh là doanh nghiệp hành nghề thanh lý tài sản cần lưu ý gì?,98182,0.29619074,Bên bảo đảm là cá nhân chết thì xử lý tài sản bảo đảm như thế nào?,98182,0.45958033,Bên bảo đảm là cá nhân chết thì xử lý tài sản bảo đảm như thế nào?
64084,Thời hạn nộp tờ khai thuế thu nhập cá nhân từ đầu tư vốn là bao lâu?,18,63466,0.51897144,Khai quyết toán thuế thu nhập cá nhân là gì?,61340,0.66232765,Đối tượng nào phải nộp thuế thu nhập cá nhân?,163990,0.60942626,Thời điểm xác định thu nhập chịu thuế thu nhập cá nhân từ đầu tư vốn là khi nào?,163990,0.81811512,Thời điểm xác định thu nhập chịu thuế thu nhập cá nhân từ đầu tư vốn là khi nào?,98576,0.24043411,Thời hạn kiểm định kỹ thuật an toàn Trạm sấy và làm lạnh sử dụng trong Bộ Quốc phòng là bao lâu?,167870,0.25818256,Đối tượng nào được tham gia bảo hiểm xã hội tự nguyện?,54496,0.31258976,Thời hạn nộp hồ sơ tự quyết toán thuế TNCN là khi nào?,54496,0.46980566,Thời hạn nộp hồ sơ tự quyết toán thuế TNCN là khi nào?,16348,0.31606150,Doanh nghiệp quyết toán thuế thu nhập cá nhân giúp nhân viên trong trường hợp nào?,16348,0.43397310,Doanh nghiệp quyết toán thuế thu nhập cá nhân giúp nhân viên trong trường hợp nào?,6016,0.36850810,Thời hạn áp dụng biện pháp cấm đảm nhiệm chức vụ đối với cá nhân là bao lâu?,15214,0.44418415,Tiền lương hưu do Bảo hiểm xã hội chi trả có được miễn thuế thu nhập cá nhân?
22624,Có thể kiện người tung tin đồn thất thiệt về mình không?,4,81446,0.27790260,Điều kiện được hưởng trợ cấp thất nghiệp của người lao động là gì?,123850,0.68116176,Bồi thường thiệt hại khi đăng thông tin sai sự thật về người khác như thế nào?,129220,0.31405604,Người dưới 15 tuổi có phải bồi thường thiệt hại do súc vật của mình gây ra không?,101200,0.42959949,Xúc phạm danh dự nhân phẩm bạn học có thể bị xử lý hình sự không?,129406,0.15263784,Sáng lập viên của Trung tâm trọng tài thương mại có thể là người nước ngoài không?,74206,0.26602560,Thời hiệu yêu cầu Tòa án tuyên bố giao dịch dân sự vô hiệu,156626,0.17271274,Con chưa thành niên có quyền định đoạt tài sản riêng của mình không?,24342,0.32432744,"Mức phạt đối với hành vi xâm phạm quyền đứng tên, đặt tên tác phẩm là bao nhiêu?",102960,0.17116398,Hồ sơ hưởng trợ cấp thất nghiệp bao gồm những gì?,42694,0.39464435,Tội làm nhục người khác làm nạn nhân tự tử được xác định là loại tội phạm nào?,81446,0.27790260,Điều kiện được hưởng trợ cấp thất nghiệp của người lao động là gì?,149602,0.41495499,Có thể ủy quyền cho người khác thực hiện việc tố cáo hay không?
118932,Sử dụng tác phẩm phái sinh mà không được phép của tác giả có được xem là hành vi xâm phạm quyền tác giả không?,4,6744,0.56775099,Hành vi nào được coi là hành vi xâm phạm quyền tác giả đối với tác phẩm văn học?,6744,0.70549697,Hành vi nào được coi là hành vi xâm phạm quyền tác giả đối với tác phẩm văn học?,109994,0.48746645,Quyền tác giả là gì? Quyền tác giả bao gồm những quyền nào?,36602,0.56732410,Ai được xem là chủ sở hữu của tác phẩm khuyết danh?,152724,0.18409938,Làm công tác văn thư xã tại vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn 4 năm thì có được tính vào phụ cấp công tác lâu năm không?,86188,0.24818340,Phim loại 16+ dành cho đối tượng nào?,84356,0.40143979,Việc số hóa tài liệu của thư viện số có xâm phạm quyền tác giả theo Luật Sở hữu trí tuệ không?,24342,0.59594077,"Mức phạt đối với hành vi xâm phạm quyền đứng tên, đặt tên tác phẩm là bao nhiêu?",7922,0.23790967,Các tổ chức tín dụng là hợp tác xã có ban kiểm soát hay không?,70614,0.29663077,Đơn yêu cầu xử lý xâm phạm quyền sở hữu trí tuệ gồm nội dung gì?,123400,0.33927357,Chủ tịch Ủy ban nhân dân cấp xã có quyền xử phạt người sửa chữa tác phẩm văn học gây phương hại đến danh dự và uy tín của tác giả không?,123400,0.46182054,Chủ tịch Ủy ban nhân dân cấp xã có quyền xử phạt người sửa chữa tác phẩm văn học gây phương hại đến danh dự và uy tín của tác giả không?
98794,Doanh nghiệp nào phải nộp và không cần nộp báo cáo tài chính?,18,136028,0.55614883,Báo cáo tài chính là gì? Đơn vị kiểm toán phải nộp báo cáo tài chính khi nào?,125058,0.76949304,Bộ hồ sơ báo cáo tài chính năm đối với doanh nghiệp nhỏ và vừa bao gồm những gì?,19302,0.42887354,Doanh nghiệp áp dụng chế độ ưu tiên không nộp báo cáo tài chính trễ hơn với thời gian quy định thì có bị tạm đình chỉ chế độ ưu tiên không?,19302,0.47788787,Doanh nghiệp áp dụng chế độ ưu tiên không nộp báo cáo tài chính trễ hơn với thời gian quy định thì có bị tạm đình chỉ chế độ ưu tiên không?,118842,0.22419453,Chủ hộ kinh doanh có những quyền và nghĩa vụ nào khi đăng ký hộ kinh doanh?,45252,0.27459073,"Hồ sơ đề nghị cấp, cấp lại Giấy phép kinh doanh như thế nào?",116896,0.31712693,Trong thời gian bao lâu kể từ ngày nhận quyết định bị thu hồi Giấy chứng nhận đăng ký doanh nghiệp thì doanh nghiệp phải nộp hồ sơ giải thể?,18852,0.37052640,Những tài liệu kế toán nào phải lưu trữ vĩnh viễn?,128386,0.30769789,Ai là người lập Báo cáo kết quả thanh tra tại cơ quan hành chính? Và có phải kèm theo bản dự thảo Kết luận thanh tra hay không?,146102,0.37506604,Thuế TNDN có được để nhiều năm mới quyết toán một lần hay không?,149082,0.41254091,Thực hiện xác định số thuế thu nhập doanh nghiệp phải nộp như thế nào?,30794,0.50663674,Doanh nghiệp nhà nước có thực hiện công khai thông tin tài chính bất thường không?
8350,Mức thanh toán trực tiếp của BHYT thay đổi như thế nào?,2,127694,0.46020013,Về mức thanh toán trực tiếp chi phí khám chữa bệnh ra sao?,127694,0.68702966,Về mức thanh toán trực tiếp chi phí khám chữa bệnh ra sao?,128770,0.25952870,Trường hợp các bên có thỏa thuận về thời hạn thanh toán nhưng thời hạn không liền mạch thì thời hạn thanh toán được xác định như thế nào?,102834,0.53947109,Về thủ tục trả tiền bảo hiểm?,91122,0.21744108,Trong quản lý cán cân thanh toán quốc tế của Việt Nam thì Ngân hàng Nhà nước có những trách nhiệm nào?,112280,0.44045255,Có được giải quyết BHXH một lần xác thực qua chữ ký số không?,136396,0.14163476,"Trách nhiệm tiếp nhận, xử lý, tổng hợp, phân tích báo cáo thống kê của Bộ Tư pháp được quy định như thế nào?",24814,0.36033881,Mục tiêu của quy chế nâng bậc lương thường xuyên tại hệ thống BHXH Việt Nam?,13016,0.25178039,Khi thay đổi thành viên hợp danh của công ty hợp danh là doanh nghiệp hành nghề thanh lý tài sản cần lưu ý gì?,8764,0.29178700,Quy định về kiểm soát thanh toán kinh phí hỗ trợ cho người học tại Kho bạc Nhà nước?,8380,0.27114320,Thực hiện giám sát quản lý trực tiếp các cơ sở đào tạo sau đại học như thế nào?,92620,0.42568469,Mức đóng bảo hiểm y tế khi tham gia theo đối tượng người lao động được quy định như thế nào?
105516,Việc xác định đe dọa gây thiệt hại đáng kể của ngành sản xuất trong nước dựa trên mấy yếu tố?,4,50576,0.31721675,Bồi thường thiệt hại do súc vật gây ra dựa trên những nguyên tắc nào?,9392,0.39873832,Tổn thất về cơ hội kinh doanh là gì?,104388,0.22787040,Người đe dọa truyền HIV cho người khác bị xử phạt vi phạm hành chính thế nào?,4416,0.32496786,Dịch bệnh ở động vật có được xem là một trong những rủi ro được bảo hiểm hỗ trợ hay không?,37372,0.12904269,Ai có quyền quyết định ngành nghề kinh doanh của Tổng công ty Hàng hải Việt Nam?,94352,0.30748230,Thế nào là phòng vệ chính đáng khi trộm đột nhập vào nhà theo pháp luật hình sự?,146150,0.15146172,Giấy phép cho các hoạt động trong phạm vi bảo vệ công trình thủy lợi được cấp dựa trên những căn cứ nào?,81016,0.24307361,Cấu thành của tội vô ý làm chết người là gì?,58510,0.16949219,Thực hiện dự án đầu tư dựa trên nguyên tắc nào?,70614,0.18841851,Đơn yêu cầu xử lý xâm phạm quyền sở hữu trí tuệ gồm nội dung gì?,136916,0.27185392,Trách nhiệm của chủ sở hữu trong việc bảo đảm an toàn đối với trường hợp cây cối có nguy cơ gây thiệt hại,9392,0.39873832,Tổn thất về cơ hội kinh doanh là gì?
91896,Cơ quan có thẩm quyền sẽ kiểm tra công tác cán bộ đối với đảng viên dựa trên những nội dung nào?,9,64164,0.41650057,Có thể đánh giá cán bộ cấp huyện dựa trên nội dung chấp hành đường lối của Đảng hay không?,8724,0.79758817,"Các bước tiến hành kiểm tra tổ chức Đảng, Đảng viên khi có dấu hiệu vi phạm?",134986,0.38257533,Nội dung thẩm định gồm những gì?,69840,0.62957716,Tổ chức đảng vi phạm sẽ bị kỷ luật bằng những hình thức nào?,110480,0.25914454,Văn phòng luật sư không đăng ký hoạt động với cơ quan có thẩm quyền sẽ bị xử phạt hành chính ra sao?,147230,0.34905913,Chủ thể giám sát sẽ thực hiện giám sát đối với những đối tượng nào trong tổ chức công đoàn?,146150,0.24121547,Giấy phép cho các hoạt động trong phạm vi bảo vệ công trình thủy lợi được cấp dựa trên những căn cứ nào?,146268,0.23497400,"Trách nhiệm của cơ quan làm công tác thi đua, khen thưởng là gì?",58510,0.25755715,Thực hiện dự án đầu tư dựa trên nguyên tắc nào?,50514,0.38109535,Thế nào là cán bộ?,8254,0.38690472,Nội dung tự kiểm tra pháp luật lao động bao gồm những nội dung nào?,38056,0.52581471,Hồ sơ về nhân sự đối với Đảng viên được giới thiệu để Quốc hội bầu hoặc phê chuẩn bao gồm những gì?
77250,Mức hưởng sử dụng dịch vụ cho đối tượng thuộc hộ cận nghèo theo chuẩn nghèo quốc gia này là bao nhiêu?,22,150868,0.50502110,Quy trình đăng ký tham gia BHXH tự nguyện trên Cổng Dịch vụ công đối với người tham gia thuộc hộ nghèo hoặc hộ cận nghèo như thế nào?,122264,0.54186970,Mức hỗ trợ tiền điện cho hộ nghèo theo chính sách của nhà nước hiện nay là bao nhiêu?,114562,0.47798634,Người dân tộc thiểu số thuộc hộ cận nghèo học trường trung cấp nghề được hưởng chính sách nội trú với mức học bổng bao nhiêu?,114562,0.37554923,Người dân tộc thiểu số thuộc hộ cận nghèo học trường trung cấp nghề được hưởng chính sách nội trú với mức học bổng bao nhiêu?,79010,0.20819139,Lệ phí thực hiện gia hạn thời gian lưu hành tại Việt Nam cho phương tiện của Trung Quốc là bao nhiêu?,21392,0.18340847,Trong trường hợp cử tri là người khuyết tật không thể trực tiếp đi bỏ phiếu phải sử dụng hòm phiếu phụ được thực hiện như thế nào?,63884,0.17824811,Hệ số lương áp dụng đối với công chức đang giữ ngạch kiểm tra viên trung cấp thuế là bao nhiêu?,46864,0.26644474,Đề xuất 4 trường hợp miễn lệ phí đăng ký cư trú theo Dự thảo mới?,119418,0.26241398,Mức hưởng bảo hiểm xã hội một lần đối với người lao động nước ngoài là bao nhiêu?,28236,0.29405236,Việc lập dự toán kinh phí hỗ trợ sử dụng dịch vụ công ích thủy lợi được thực hiện thế nào?,92620,0.22345650,Mức đóng bảo hiểm y tế khi tham gia theo đối tượng người lao động được quy định như thế nào?,159914,0.34474233,"Đề xuất người chưa thành niên được cung cấp dịch vụ thân thiện về kế hoạch hóa gia đình, sức khỏe sinh sản?"
127256,Trình tự cấp Giấy chứng nhận huấn luyện kỹ thuật an toàn vật liệu nổ công nghiệp thuộc thẩm quyền giải quyết của Bộ Công Thương như thế nào?,1,38208,0.62578863,Giấy phép sử dụng vật liệu nổ công nghiệp đã được cấp thuộc thẩm quyền giải quyết của Sở Công Thương hết hạn được cấp lại theo trình tự nào?,113924,0.56284165,Mẫu Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng hiện nay?,111482,0.38477069,Giấy chứng nhận đủ điều kiện sản xuất vật liệu nổ công nghiệp có thời hạn bao lâu?,111482,0.58145022,Giấy chứng nhận đủ điều kiện sản xuất vật liệu nổ công nghiệp có thời hạn bao lâu?,113924,0.40103090,Mẫu Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng hiện nay?,113924,0.56284165,Mẫu Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng hiện nay?,28788,0.31079870,Giảng viên huấn luyện nội dung lý thuyết chuyên ngành về an toàn vệ sinh lao động trong Bộ Quốc phòng cần đáp ứng tiêu chuẩn gì về chuyên môn nghiệp vụ?,28788,0.38992563,Giảng viên huấn luyện nội dung lý thuyết chuyên ngành về an toàn vệ sinh lao động trong Bộ Quốc phòng cần đáp ứng tiêu chuẩn gì về chuyên môn nghiệp vụ?,113580,0.37229025,Việc kinh doanh vật liệu nổ công nghiệp thực hiện như thế nào?,113580,0.45815948,Việc kinh doanh vật liệu nổ công nghiệp thực hiện như thế nào?,121558,0.32315624,Hồ sơ cấp Giấy chứng nhận an toàn kỹ thuật và bảo vệ môi trường cho phương tiện thủy nội địa đang khai thác cần những giấy tờ gì?,15448,0.45912600,"Thành phần hồ sơ để được cấp, cấp lại, cấp đổi, bổ sung thẻ đánh giá viên kỹ năng nghề quốc gia gồm những gì?"
73536,Kinh phí của Bảo tàng Hải quan Việt Nam được dùng đầu tư những công việc nào?,5,33558,0.35933971,Tài chính của Hội Cứu trợ trẻ em tàn tật Việt Nam dùng để chi những khoản nào?,73136,0.61411524,Kinh phí phục vụ hoạt động đối ngoại của Tổng cục hải quan gồm những nguồn kinh phí nào?,73410,0.31787729,Việc kinh doanh tái bảo hiểm có được phép thực hiện tại Việt Nam hay không?,124694,0.43701196,Giám đốc Ban Quản lý dự án đầu tư xây dựng chuyên ngành của Tổng cục Hải quan do ai bổ nhiệm?,37372,0.28761315,Ai có quyền quyết định ngành nghề kinh doanh của Tổng công ty Hàng hải Việt Nam?,95312,0.27304780,Thu hồi tài sản thế chấp thì chi phí liên quan đến việc bảo quản tài sản thế chấp có được tính vào chi phí xử lý tài sản bảo đảm không?,166308,0.22741902,Nghị quyết của Ban Thường vụ Hiệp hội Bán hàng đa cấp Việt Nam được thông qua khi nào?,103146,0.31847143,Phòng Tài vụ và Quản trị thuộc Cục Điều tra chống buôn lậu thực hiện những chức năng gì?,130448,0.30214572,Bảo tàng có cần thực hiện các hoạt động phục vụ khách tham quan hay không?,130448,0.58194101,Bảo tàng có cần thực hiện các hoạt động phục vụ khách tham quan hay không?,100698,0.31135273,Tàng trữ hóa chất chưa được phép sử dụng ở Việt Nam thì có bị xử lý hình sự hay không?,37758,0.30287492,Khoản chi biên dịch đối với khách nước ngoài vào làm việc tại Việt Nam được xác định thế nào?
