private_qid,question,cluster_id,train_lex_qid,train_lex_sim,train_lex_question,train_emb_qid,train_emb_sim,train_emb_question,public_lex_qid,public_lex_sim,public_lex_question,public_emb_qid,public_emb_sim,public_emb_question,hist_cal_a_lex_qid,hist_cal_a_lex_sim,hist_cal_a_lex_question,hist_cal_a_emb_qid,hist_cal_a_emb_sim,hist_cal_a_emb_question,hist_cal_b_lex_qid,hist_cal_b_lex_sim,hist_cal_b_lex_question,hist_cal_b_emb_qid,hist_cal_b_emb_sim,hist_cal_b_emb_question,hist_cal_c_lex_qid,hist_cal_c_lex_sim,hist_cal_c_lex_question,hist_cal_c_emb_qid,hist_cal_c_emb_sim,hist_cal_c_emb_question,hist_cal_d_lex_qid,hist_cal_d_lex_sim,hist_cal_d_lex_question,hist_cal_d_emb_qid,hist_cal_d_emb_sim,hist_cal_d_emb_question
102358,Xử phạt hành chính đối với hành vi vi phạm chế độ hôn nhân một vợ một chồng như thế nào?,15,54286,0.64810944,Vi phạm chế độ hôn nhân một vợ một chồng có bị truy cứu trách nhiệm hình sự không?,54286,0.95548660,Vi phạm chế độ hôn nhân một vợ một chồng có bị truy cứu trách nhiệm hình sự không?,31928,0.48446459,Cá nhân đánh lô đề sẽ bị xử phạt vi phạm hành chính như thế nào?,137418,0.53995407,Ba mẹ ép buộc con cái kết hôn vì môn đăng hộ đối có được xem là hành vi bạo lực gia đình không?,105846,0.33743107,Mẫu quyết định đính chính quyết định trong xử phạt vi phạm hành chính,47944,0.40492088,Thủ tục đăng ký khai sinh khi chưa có giấy đăng ký kết hôn được pháp luật quy định như thế nào?,119036,0.24889082,Một số ghi chú đối với mẫu năng lực tài chính của nhà đầu tư?,53428,0.40427756,Giấy đăng ký kết hôn là gì?,152378,0.36146623,Đối tượng bị xử phạt vi phạm hành chính trong hoạt động thương mại là ai?,168394,0.30971226,UBND phải báo cáo hằng năm cho HĐND cùng cấp về công tác phòng chống bạo lực gia đình tại địa phương đúng không?,84498,0.33698487,Người không bảo mật thông tin tố giác hành vi xâm hại trẻ em sẽ bị xử phạt vi phạm hành chính thế nào?,143984,0.59263909,Tảo hôn và hôn nhân cận huyết sẽ dẫn đến những hậu quả như thế nào?
10144,Người lao động bị tai biến liệt nửa người có thể hưởng bảo hiểm xã hội một lần hay không?,1,103132,0.60117018,Người lao động đóng bảo hiểm xã hội trong 20 năm 7 tháng có được hưởng bảo hiểm xã hội một lần không?,9654,0.62420422,Mức hưởng chế độ tai nạn lao động từ bảo hiểm xã hội được tính như thế nào?,90996,0.48586482,Điều kiện hưởng trợ cấp bảo hiểm xã hội một lần như thế nào?,90996,0.53038180,Điều kiện hưởng trợ cấp bảo hiểm xã hội một lần như thế nào?,112280,0.21453673,Có được giải quyết BHXH một lần xác thực qua chữ ký số không?,59162,0.34261546,Người làm công việc sửa chữa đường mỏ được khám sức khỏe định kỳ ít nhất mấy tháng một lần?,102958,0.36630642,Người lao động bị tai nạn do say rượu thì có được hưởng chế độ ốm đau không?,49814,0.61360186,Giám định lại mức suy giảm khả năng lao động do tai nạn lao động theo thời hạn như thế nào?,119418,0.55791754,Mức hưởng bảo hiểm xã hội một lần đối với người lao động nước ngoài là bao nhiêu?,119418,0.46546534,Mức hưởng bảo hiểm xã hội một lần đối với người lao động nước ngoài là bao nhiêu?,81446,0.30446410,Điều kiện được hưởng trợ cấp thất nghiệp của người lao động là gì?,137680,0.41329384,Thời gian hưởng chế độ ốm đau được pháp luật quy định như thế nào?
32778,Có thể ủy quyền cho người khác (đại diện theo ủy quyền) bán nhà đất được không?,23,133172,0.60630631,Chủ doanh nghiệp tư nhân có thể ủy quyền cho người khác làm người đại diện theo pháp luật hay không?,92190,0.64776587,Chồng có được tự ý bán mảnh đất cho người khác khi chưa có ý kiến của vợ không?,87582,0.44839251,Bên được ủy quyền có được phép ủy quyền lại không?,65612,0.59219426,Mua bán nhà ở không có giấy chứng nhận quyền sở hữu nhà ở thì phải làm sao?,150562,0.22214931,Trách nhiệm của người có thẩm quyền trong việc lựa chọn nhà thầu được quy định thế nào?,1828,0.36420539,Nhà ở là gì?,143578,0.24143177,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,96948,0.43560898,Chuyển nhượng hợp đồng mua bán nhà ở hình thành trong tương lai cần có những điều kiện gì?,75842,0.17813706,"Người lợi dụng chức vụ, quyền hạn mua chuộc người làm chứng trong các vụ án hình sự để khai báo gian dối thì có thể bị phạt tù cao nhất bao nhiêu năm?",121728,0.27230209,Mua dự án bất động sản hình thành trong tương lai chưa thanh toán đủ 30% không được ký hợp đồng có đúng luật không?,149602,0.55530721,Có thể ủy quyền cho người khác thực hiện việc tố cáo hay không?,54520,0.40515697,"Điều kiện, trình tự cấp chứng chỉ hành nghề môi giới bất động sản ra sao?"
25902,Cá nhân công tác trong ngành giao thông vận tải cần đạt những tiêu chuẩn nào để được công nhận là chiến sĩ thi đua toàn quốc?,1,168610,0.44033623,Sĩ quan Quân đội nhân dân Việt Nam muốn đạt được danh hiệu Chiến sĩ thi đua toàn quốc thì cần phải đáp ứng những điều kiện gì?,168610,0.63459355,Sĩ quan Quân đội nhân dân Việt Nam muốn đạt được danh hiệu Chiến sĩ thi đua toàn quốc thì cần phải đáp ứng những điều kiện gì?,46154,0.31840569,Công trình phục vụ giao thông vận tải là gì? Có bao nhiêu loại công trình phục vụ giao thông vận tải?,25328,0.43362403,"Mục đích của việc ban hành quy tắc ứng xử chung đối với cán bộ, công chức thuộc Bộ Giao thông Vận tải là gì?",65096,0.17238218,Phạm vi bảo về kè trong giao thông đường thủy nội địa được quy định như thế nào?,126290,0.28289247,"Không có con, chỉ có chồng là liệt sĩ, không tái giá thì có được tặng hoặc truy tặng danh hiệu ""Bà mẹ Việt Nam anh hùng"" hay không?",19884,0.24641186,Trưởng đoàn thanh tra chuyên ngành của Bộ Giao thông vận tải có quyền xử phạt nhân viên hàng không không khóa chốt cửa buồng lái máy bay trong thời gian đang bay không?,30750,0.34225559,"Chuyên viên cao cấp về kiểm tra, giám sát công tác giám định sức khỏe nhân viên hàng không phải có yêu cầu về trình độ như thế nào?",96500,0.21317405,Công chức cấp tỉnh xét nâng ngạch công chức cần đáp ứng điều kiện tiêu chuẩn nào?,156340,0.35820305,Các loại hình khen thưởng theo quy định của pháp luật hiện hành bao gồm mấy loại?,129312,0.29987693,Để động viên công nghiệp cần chuẩn bị những gì?,75220,0.39926782,Giáo viên đạt danh hiệu giáo viên làm tổng phụ trách Đội giỏi cấp tỉnh của trường phổ thông có nhiều cấp học phải đạt các yêu cầu nào?
78054,Có bắt buộc điều kiện hóa đối với nguồn phóng xạ đã qua sử dụng hay không?,12,82428,0.40130854,Khai báo không đầy đủ thông tin của nguồn phóng xạ thì tổ chức bị xử phạt vi phạm hành chính thế nào?,82428,0.52841491,Khai báo không đầy đủ thông tin của nguồn phóng xạ thì tổ chức bị xử phạt vi phạm hành chính thế nào?,95802,0.28610408,Mức phạt đối với hành vi thỏa thuận với người sử dụng lao động không đóng đúng mức bảo hiểm xã hội bắt buộc là bao nhiêu?,111558,0.27833778,"Dán nhãn và công bố thông tin nguyên liệu, nhiên liệu, vật liệu, sản phẩm, hàng hóa, thiết bị có chứa chất ô nhiễm khó phân hủy?",46868,0.24809909,Điều kiện xác định dự án đầu tư có sử dụng đất là gì?,137956,0.32158026,Cơ sở được cấp giấy phép môi trường có được xử lý chất thải nguy hại không?,146974,0.26504922,Hợp đồng ủy nhiệm lập hóa đơn điện tử sẽ bắt buộc phải có các nội dung nào?,85516,0.20717505,Căn cứ phát sinh nghĩa vụ?,119076,0.23447281,Hàng hóa có hộp bên ngoài thì có bắt buộc dán nhãn hàng hóa trên sản phẩm bên trong hộp không?,101110,0.14630075,Trường hợp trang thiết bị y tế có kết quả kiểm định trước khi đưa vào sử dụng không đạt thì xử lý thế nào?,105016,0.26279807,Hàng hóa nhập khẩu có cần ghi nguồn gốc xuất xứ không?,124444,0.25166035,"Mẫu quyết định xử lý tài sản bị hư hỏng, không sử dụng được hoặc không còn nhu cầu sử dụng trong quá trình thực hiện dự án là mẫu nào?"
166960,Quy định về việc hỗ trợ bảo vệ rừng là rừng tự nhiên trong thời gian đóng cửa rừng?,5,29814,0.51888090,Rừng được định giá như thế nào?,111590,0.63641375,"Quy định đối với bảo vệ thực vật rừng, động vật rừng đặc dụng là gì?",21624,0.44985449,Cộng đồng dân cư thôn có được hỗ trợ bảo vệ rừng hay không?,21624,0.61953688,Cộng đồng dân cư thôn có được hỗ trợ bảo vệ rừng hay không?,65096,0.15562189,Phạm vi bảo về kè trong giao thông đường thủy nội địa được quy định như thế nào?,36874,0.22112609,Trường hợp nào được tiếp tục hưởng trợ cấp thất nghiệp?,106422,0.35788643,"Mục tiêu, phạm vi quản lý rừng bền vững trong phương án quản lý rừng bền vững đối với rừng phòng hộ được xác định như thế nào?",69572,0.42497179,Đầu tư xây dựng phát triển vùng đệm của khu bảo tồn đất ngập nước có được ngân sách nhà nước hỗ trợ hay không?,112884,0.20453429,Đóng bảo hiểm xã hội bắt buộc bao nhiêu và trách nhiệm đóng bảo hiểm xã hội như thế nào?,33764,0.26521060,Mẫu danh sách người lao động đang làm việc đề nghị hỗ trợ tiền thuê nhà như thế nào?,30952,0.47077346,Chủ rừng bị cơ quan nhà nước thu hồi rừng trong một số trường hợp nào?,30952,0.48177066,Chủ rừng bị cơ quan nhà nước thu hồi rừng trong một số trường hợp nào?
27594,Thi công xây dựng cảng cạn nhưng không thực hiện đầy đủ phương án bảo đảm an toàn thì tổ chức bị xử phạt thế nào?,16,18112,0.44292068,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức thi công công trình xây dựng cảng cạn khi chưa có giấy phép là bao lâu?,18112,0.75570047,Thời hiệu xử phạt vi phạm hành chính đối với tổ chức thi công công trình xây dựng cảng cạn khi chưa có giấy phép là bao lâu?,106912,0.32019699,Vi phạm quy định về khởi công xây dựng công trình bị xử phạt như thế nào?,106912,0.51608539,Vi phạm quy định về khởi công xây dựng công trình bị xử phạt như thế nào?,103748,0.19899869,Người giám định tư pháp không thực hiện giám định theo đúng nội dung yêu cầu giám định thì bị xử phạt thế nào?,65096,0.29470921,Phạm vi bảo về kè trong giao thông đường thủy nội địa được quy định như thế nào?,48260,0.25213790,Không thực hiện đăng ký thường trú có thể bị phạt như thế nào?,129416,0.33381763,Người che giấu tội phạm về tội vi phạm quy định về đầu tư công trình xây dựng gây hậu quả nghiêm trọng có bị truy cứu trách nhiệm hình sự không?,89364,0.22082287,Chính phủ xác định nhiệm vụ xây dựng và hoàn thiện văn bản quy phạm pháp luật về công tác xã hội như thế nào?,22540,0.30214238,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,157772,0.27422082,Bảo đảm thực hiện dự án đầu tư là gì? Mức bảo đảm thực hiện dự án đầu tư là bao nhiêu?,68772,0.44561046,"Cơ quan nào có thẩm quyền đóng cảng biển, cảng dầu khí ngoài khơi trong trường hợp khẩn cấp?"
123778,Thời hạn thanh tra lại là bao lâu?,14,1230,0.72299200,Thời hạn thanh tra trong cuộc thanh tra của Thanh tra Chính phủ là bao lâu?,1230,0.68980426,Thời hạn thanh tra trong cuộc thanh tra của Thanh tra Chính phủ là bao lâu?,135238,0.60348177,Thời gian thực hiện một cuộc thanh tra là bao lâu?,135238,0.72569215,Thời gian thực hiện một cuộc thanh tra là bao lâu?,98576,0.34197879,Thời hạn kiểm định kỹ thuật an toàn Trạm sấy và làm lạnh sử dụng trong Bộ Quốc phòng là bao lâu?,14082,0.43216515,Chủ thể nào có thẩm quyền ra quyết định thanh tra Ngành xây dựng?,49814,0.22657067,Giám định lại mức suy giảm khả năng lao động do tai nạn lao động theo thời hạn như thế nào?,19884,0.32765126,Trưởng đoàn thanh tra chuyên ngành của Bộ Giao thông vận tải có quyền xử phạt nhân viên hàng không không khóa chốt cửa buồng lái máy bay trong thời gian đang bay không?,36218,0.44806874,Quy định về thời hạn tạm đình chỉ thẻ kiểm tra thị trường trong bao lâu?,128386,0.46644732,Ai là người lập Báo cáo kết quả thanh tra tại cơ quan hành chính? Và có phải kèm theo bản dự thảo Kết luận thanh tra hay không?,100010,0.39997208,Thanh tra sở có nhiệm vụ và quyền hạn ra sao?,100010,0.45636895,Thanh tra sở có nhiệm vụ và quyền hạn ra sao?
36028,"Gỗ tròn, gỗ xẻ các loại từ gỗ rừng tự nhiên trong nước có được xuất khẩu ra nước ngoài không?",20,30952,0.30206120,Chủ rừng bị cơ quan nhà nước thu hồi rừng trong một số trường hợp nào?,14598,0.51375550,Doanh nghiệp chế xuất được phép mua bán phế liệu gỗ thì sẽ mở tờ khai hải quan theo loại hình nào?,72322,0.32591599,Hộ gia đình được Nhà nước cho thuê rừng sản xuất có các quyền gì?,78484,0.36671159,Người dân có được sở hữu rừng không?,129406,0.18750143,Sáng lập viên của Trung tâm trọng tài thương mại có thể là người nước ngoài không?,122900,0.28112346,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,82916,0.18501049,Tiêu chí xác định tổ chức đánh giá độc lập gỗ hợp pháp Việt Nam là gì?,82916,0.45807567,Tiêu chí xác định tổ chức đánh giá độc lập gỗ hợp pháp Việt Nam là gì?,83284,0.24236399,Nhà thầu nước ngoài là gì?,135090,0.21317199,Khi giao kết hợp đồng nhượng quyền thương mại giữa các thương nhân trong nước thì có được dùng tiếng Anh hay không?,30952,0.30206120,Chủ rừng bị cơ quan nhà nước thu hồi rừng trong một số trường hợp nào?,30952,0.38853371,Chủ rừng bị cơ quan nhà nước thu hồi rừng trong một số trường hợp nào?
120408,Quy định về mẫu sổ bảo hiểm xã hội như thế nào?,7,90374,0.54310721,Nguyên tắc bảo hiểm xã hội như thế nào?,113138,0.63501316,Cấp lại sổ bảo hiểm xã hội có ảnh hưởng đến quyền lợi không?,40606,0.58380800,Mẫu giấy ủy quyền cho người khác nhận bảo hiểm xã hội 1 lần được quy định như thế nào?,3784,0.59871048,Trường hợp gộp 2 sổ bảo hiểm xã hội thì cần thực hiện cụ thể như thế nào?,167870,0.30803859,Đối tượng nào được tham gia bảo hiểm xã hội tự nguyện?,167870,0.41114476,Đối tượng nào được tham gia bảo hiểm xã hội tự nguyện?,71916,0.36961544,Hồ sơ đề nghị thuê nhà ở xã hội được quy định như thế nào?,71916,0.28139451,Hồ sơ đề nghị thuê nhà ở xã hội được quy định như thế nào?,90332,0.46199322,Đại lý bảo hiểm là gì? Nội dung hoạt động đại lý bảo hiểm quy định như thế nào?,112884,0.45570344,Đóng bảo hiểm xã hội bắt buộc bao nhiêu và trách nhiệm đóng bảo hiểm xã hội như thế nào?,92620,0.33210570,Mức đóng bảo hiểm y tế khi tham gia theo đối tượng người lao động được quy định như thế nào?,49286,0.43896866,Phải ghi những thông tin gì trong mẫu sổ chuyển giao bí mật nhà nước theo quy định của pháp luật?
125084,"Phí thẩm định cấp Giấy chứng nhận khai thác cảng hàng không, sân bay thế nào?",7,128860,0.88130385,"Cấp Giấy chứng nhận khai thác cảng hàng không, sân bay có mất phí không?",128860,0.82979888,"Cấp Giấy chứng nhận khai thác cảng hàng không, sân bay có mất phí không?",59830,0.46958816,"Đề xuất quy định về kê khai, nộp phí phí thẩm định cấp giấy chứng nhận đăng ký bán hàng đa cấp như thế nào?",136162,0.53230858,Những ai phải nộp phí thẩm định điều kiện kinh doanh dịch vụ huấn luyện an toàn vệ sinh lao động?,47944,0.19545031,Thủ tục đăng ký khai sinh khi chưa có giấy đăng ký kết hôn được pháp luật quy định như thế nào?,78918,0.33812079,Mức phí công chứng hợp đồng vay tiền mới nhất hiện nay?,12036,0.21341056,Hồ sơ đề nghị cấp đổi Chứng chỉ định giá đất gồm những giấy tờ gì?,37344,0.46533412,Phí công chứng học bạ THPT hết bao nhiêu tiền?,22540,0.18677050,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,72984,0.27311048,Để trở thành trưởng phòng an ninh hàng không phải đáp ứng trình độ đào tạo như thế nào?,121558,0.31646276,Hồ sơ cấp Giấy chứng nhận an toàn kỹ thuật và bảo vệ môi trường cho phương tiện thủy nội địa đang khai thác cần những giấy tờ gì?,64632,0.38123530,Thời hạn hiệu lực của giấy phép nhân viên hàng không có hiệu lực khi nào?
30330,Biểu mẫu thông báo về việc người nộp thuế thuộc diện/không thuộc diện được miễn (giảm) thuế theo hiệp định tránh đánh thuế hai lần và điều ước quốc tế khác như thế nào?,18,165140,0.38958323,Trường hợp người nộp thuế phát sinh nghĩa vụ khai thuế thuộc trách nhiệm quản lý của cơ quan thuế khác thì xử lý như thế nào?,71490,0.52154386,Thủ tục hồ sơ giảm thuế đối với trường hợp người nộp thuế mắc bệnh hiểm nghèo?,56610,0.31506532,Vụ Pháp chế thuộc Tổng cục Thuế làm việc theo chế độ nào?,138260,0.51880610,"Thời hạn giải quyết hồ sơ miễn thuế, giảm thuế như thế nào?",141276,0.25828385,Vụ Hợp tác quốc tế thuộc Bộ Thông tin và Truyền thông có chức năng gì?,166742,0.33417353,Danh mục hàng hóa không được giảm thuế GTGT theo Nghị định 44/2023/NĐ-CP?,159906,0.24597669,Việc đàm phán thỏa thuận quốc tế nhân danh cơ quan thuộc quyền quản lý của cơ quan trực thuộc Bộ Quốc phòng được thực hiện thế nào?,19498,0.34061888,Trường hợp doanh nghiệp trả tiền thuê nhà thay cho người lao động thì phải tiến hành nộp hồ sơ khai thuế ở đâu?,146102,0.18618613,Thuế TNDN có được để nhiều năm mới quyết toán một lần hay không?,119418,0.23413026,Mức hưởng bảo hiểm xã hội một lần đối với người lao động nước ngoài là bao nhiêu?,149082,0.28319925,Thực hiện xác định số thuế thu nhập doanh nghiệp phải nộp như thế nào?,81990,0.32356820,"Thẩm quyền tiếp nhận, xử lý, ban hành Quyết định không hoàn trả khoản nộp tiền thuế thừa"
103882,Tài chính công đoàn được hình thành từ những nguồn nào?,5,114510,0.68322027,"Ngoài đoàn phí do đoàn viên đóng, tài chính công đoàn còn được hình thành từ những nguồn thu nào khác?",114510,0.82580596,"Ngoài đoàn phí do đoàn viên đóng, tài chính công đoàn còn được hình thành từ những nguồn thu nào khác?",124570,0.62614679,Tài sản của liên hiệp hợp tác xã được hình thành từ những nguồn nào?,111738,0.60417604,Mức trích nộp phí công đoàn của doanh nghiệp là bao nhiêu phần trăm?,148094,0.28465223,"Trưởng đoàn và thành viên Đoàn kiểm tra việc sử dụng số liệu, thông tin thống kê nhà nước phải đáp ứng những yêu cầu gì?",147230,0.46970361,Chủ thể giám sát sẽ thực hiện giám sát đối với những đối tượng nào trong tổ chức công đoàn?,32354,0.30243474,"Quỹ Đổi mới công nghệ quốc gia không được tiếp nhận những nguồn tài trợ, đóng góp nào theo quy định?",104424,0.26437497,Tổng giám đốc của Công ty con được quyền quyết định các hợp đồng vay vốn có giá trị trong phạm vi nào?,94338,0.16981596,Thanh lý tài sản công trong cơ quan nhà nước như thế nào?,50514,0.27035013,Thế nào là cán bộ?,113882,0.30426615,Ban điều hành trong tổ chức tài chính vi mô là công ty TNHH một thành viên bao gồm những ai?,103788,0.35100710,Trung tâm tư vấn pháp luật Tổng Liên đoàn Lao động Việt Nam có chức năng gì?
148532,Người nước ngoài làm việc tại khu kinh tế cửa khẩu chuyển đến các địa điểm khác của Việt Nam thực hiện thủ tục cấp thị thực thế nào?,6,161954,0.45891094,Một số quy định về thủ tục đối với tổ chức khi người nước ngoài đến Việt Nam làm việc là gì?,112614,0.59893751,"Mẫu tờ khai đề nghị cấp, gia hạn hộ chiếu ngoại giao, hộ chiếu công vụ, công hàm đề nghị phía nước ngoài cấp thị thực mới nhất như thế nào?",7862,0.39568746,Việc chưa cho nhập cảnh đối với hành khách nước ngoài qua cửa khẩu cảng biển được thực hiện khi nào?,155082,0.46190360,Trợ lý Chủ tịch nước có được cấp hộ chiếu ngoại giao không?,122900,0.36388880,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,122900,0.36435586,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,143578,0.24707443,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,155996,0.31376168,Người Việt Nam định cư tại Thái Lan có được miễn nộp phí lệ phí trong lĩnh vực ngoại giao hay không?,117286,0.33711994,Xin thị thực cho chuyên gia nước ngoài vào làm việc tại Việt Nam với thời hạn 06 tháng thì có cần phải xin Giấy phép lao động không?,117286,0.57299060,Xin thị thực cho chuyên gia nước ngoài vào làm việc tại Việt Nam với thời hạn 06 tháng thì có cần phải xin Giấy phép lao động không?,37758,0.36050880,Khoản chi biên dịch đối với khách nước ngoài vào làm việc tại Việt Nam được xác định thế nào?,158174,0.30154014,Doanh nghiệp có vốn đầu tư nước ngoài không được kinh doanh chuyển khẩu hàng hóa?
158266,"Năm 2023, có mấy trường hợp được cộng điểm ưu tiên trong thi tuyển vào lớp 10?",19,36630,0.37646031,Cách tính điểm thi vào lớp 10 2023 Hà Nội thế nào?,119908,0.64030004,"Năm 2023, có một môn chính dưới 8.0 thì có được học sinh giỏi không?",32816,0.33275050,Nguyên tắc tuyển sinh vào lớp đầu cấp trường chuyên là gì?,104178,0.52357870,Khi nào có điểm thi THPT năm 2023?,36874,0.13197637,Trường hợp nào được tiếp tục hưởng trợ cấp thất nghiệp?,110796,0.39489782,Nội dung thực hiện chương trình nâng cao chất lương các môn học tiếng dân tộc thiểu số trong chương trình giáo dục phổ thông giai đoạn 2021 - 2030?,35588,0.20154989,Hợp đồng ủy quyền vô hiệu trong trường hợp nào?,27322,0.28779137,Hồ sơ đăng ký thi THPT quốc gia 2023 mới nhất?,94802,0.28467137,Chế độ cử tuyển trong nhà trường được hiểu như thế nào?,94802,0.33185002,Chế độ cử tuyển trong nhà trường được hiểu như thế nào?,155142,0.24074364,Công dân nam có chiều cao bao nhiêu được tuyển chọn vào Công an nhân dân năm 2023?,40366,0.43101990,"Tuyển sinh vào lớp 1 Chương trình Dạy và học các môn Toán, Khoa học và Tiếng Anh tích hợp chương trình Anh và Việt Nam được triển khai như thế nào?"
32794,Thẩm tra hồ sơ pháp lý thực hiện như thế nào?,14,154908,0.47023660,Xử lý vi phạm pháp luật về an toàn thực phẩm được thực hiện theo quy định như thế nào?,109394,0.45297924,Bộ Tư pháp sẽ xem xét cấp ý kiến pháp lý đối với các văn bản nào?,159308,0.35551488,Đoàn kiểm tra hoạt động Thừa phát lại thực hiện thủ tục kiểm tra như thế nào?,134986,0.53379405,Nội dung thẩm định gồm những gì?,134272,0.41220772,Thủ tục đăng ký xe máy thì hồ sơ thực hiện như thế nào?,83172,0.30773425,Cơ quan nào có trách nhiệm kiểm tra và xử lý văn bản do Bộ Tài chính ban hành?,48260,0.28777063,Không thực hiện đăng ký thường trú có thể bị phạt như thế nào?,91476,0.22701000,Nội dung điều tra cơ bản địa chất về khoáng sản bao gồm những gì?,113580,0.26894212,Việc kinh doanh vật liệu nổ công nghiệp thực hiện như thế nào?,74438,0.32509542,Bộ pháp điển của Nhà nước được sử dụng để làm gì?,123070,0.37400436,Việc thẩm định hồ sơ mời thầu theo phương thức một giai đoạn hai túi hồ sơ được thực hiện như thế nào?,123070,0.34450153,Việc thẩm định hồ sơ mời thầu theo phương thức một giai đoạn hai túi hồ sơ được thực hiện như thế nào?
24624,"Đoàn Chủ tịch Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam có trách nhiệm gì trong việc kiểm tra, tổng kết hội nghị đối thoại trên?",21,94482,0.58811802,Chủ tịch Ủy ban Mặt trận Tổ quốc Việt Nam thực hiện nhiệm vụ gì?,66204,0.50851005,Điều kiện công nhận kết quả đối thoại thành tại Tòa án được pháp luật quy định như thế nào?,165230,0.55426008,Đoàn Chủ tịch do Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam cùng với cơ quan nào kiểm điểm việc thực hiện quy chế phối hợp công tác?,165230,0.59807569,Đoàn Chủ tịch do Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam cùng với cơ quan nào kiểm điểm việc thực hiện quy chế phối hợp công tác?,73752,0.24187762,"Nguyên tắc làm việc, nhiệm kỳ và trách nhiệm báo cáo của Hội đồng dân tộc và Ủy ban của Quốc hội như thế nào?",9474,0.35031033,"Người tham gia cuộc họp do thành viên Chính phủ được Thủ tướng Chính phủ ủy quyền chủ trì xử lý công việc của Chính phủ có được đưa tin, truyền thông về nội dung cuộc họp không?",166308,0.19445932,Nghị quyết của Ban Thường vụ Hiệp hội Bán hàng đa cấp Việt Nam được thông qua khi nào?,166308,0.22408172,Nghị quyết của Ban Thường vụ Hiệp hội Bán hàng đa cấp Việt Nam được thông qua khi nào?,48118,0.22673714,Chủ tịch Công ty trách nhiệm hữu hạn một thành viên Nhà xuất bản Lao động Xã hội có nghĩa vụ gì?,74932,0.26021969,Tập trung xây dựng và chỉnh đốn Đảng trong sạch khi thực hiện chương trình phát triển kinh tế xã hội vùng trung du và miền núi Bắc bộ?,103788,0.28489947,Trung tâm tư vấn pháp luật Tổng Liên đoàn Lao động Việt Nam có chức năng gì?,129380,0.30688405,"Các bước chuẩn bị giải quyết tố cáo tổ chức Đảng, Đảng viên?"
12968,Vi bằng là gì?,20,145608,0.42230260,Điều kiện để kinh doanh vận tải bằng xe ô tô là gì?,22762,0.80292398,Một vi bằng được xem là hợp pháp khi đảm bảo các điều kiện về nội dung và hình thức như thế nào?,59560,0.35616958,Thực hiện xin cấp lại bằng cấp 3 như thế nào?,128668,0.52219540,Tòa án yêu cầu bản sao của vi bằng thì có được cấp lại trong trường hợp này hay không?,1828,0.34317631,Nhà ở là gì?,1828,0.23548280,Nhà ở là gì?,1346,0.24952281,Binh sĩ đi nghĩa vụ quân sự được xuất ngũ bằng hình thức nào?,33530,0.25178361,"An toàn, vệ sinh viên Bộ Quốc phòng là ai? Mạng lưới an toàn, vệ sinh viên được tổ chức thế nào?",83284,0.16671848,Nhà thầu nước ngoài là gì?,74438,0.28578359,Bộ pháp điển của Nhà nước được sử dụng để làm gì?,100850,0.24403322,Dự án đầu tư là gì?,90156,0.49351364,"Văn bằng, chứng chỉ trong hệ thống giáo dục được hiểu thế nào?"
