qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
66608,Chồng ở trong tù làm thế nào để trả nợ?,GENERAL_SEMANTIC,10,,0.8777777777777778,21,0.765625,0.7380552291870117,1,176583|177925,132797|229023,81598|134404|102434|132797|229023,81598|134404|102434|132797|2948,81598|176583|134404|177925|102434,176583|177925|131581|81598|2948,Bo-luat-dan-su-2015-296215 || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 || Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  || Bo-luat-to-tung-hinh-su-2015-296884,3|0|3|1|2,3|0|3|1|2,5|1|4|3|2
46938,Có cần phải thay đổi MST khi chuyển đổi từ công ty TNHH sang công ty cổ phần hay không?,GENERAL_SEMANTIC,20,NEGATION|HYPOTHETICAL,0.6320105820105821,12,0.6015625,1.9401447772979736,1,280335,69835,198374|21398|69835|200355|175695,198374|175695|200355|21398|280335,198374|280335|21398|175695|200355,280335|175695|186336|261499|281238,Luat-Doanh-nghiep-2014-259730 || Thong-tu-33-2017-TT-BTNMT-huong-dan-Nghi-dinh-01-2017-ND-CP-Luat-dat-dai-340179 || Luat-Doanh-nghiep-so-59-2020-QH14-427301 || Thong-tu-lien-tich-01-2016-TTLT-BKHDT-BTC-trao-doi-thong-tin-doanh-nghiep-he-thong-thong-tin-quoc-gi || Nghi-dinh-01-2021-ND-CP-dang-ky-doanh-nghiep-283247,4|0|5|3|5,5|2|5|3|5,5|5|5|3|5
136270,Hồ sơ đề nghị cấp Giấy phép sử dụng băng tần bao gồm những giấy tờ gì?,PROCEDURE,17,,0.5253968253968254,11,0.73828125,3.534533977508545,1,8847,134847,31839|18032|85368|157596|134847,31839|85368|18032|157596|8847,31839|85368|18032|157596|8847,31839|85368|8847|41350|296894,Thong-tu-04-2021-TT-BTTTT-huong-dan-thu-tuc-cap-giay-phep-su-dung-tan-so-vo-tuyen-dien-485304 || Nghi-dinh-88-2021-ND-CP-thu-tien-cap-quyen-su-dung-tan-so-vo-tuyen-dien-489892 || Luat-tan-so-vo-tuyen-dien-nam-2009-98673 || Luat-sua-doi-Luat-Tan-so-vo-tuyen-dien-2022-513345 || Nghi-dinh-25-2011-ND-CP-huong-dan-Luat-Vien-thong-121713,6|5|5|4|1,6|6|5|6|3,6|6|6|6|3
71950,Pháp nhân thương mại được quy định như thế nào?,GENERAL_SEMANTIC,10,,0.5968253968253968,13,0.0078125,3.484243631362915,1,119613,198374,81598|220365|132797|153054|198374,81598|220365|132797|153054|21398,81598|220365|132797|153054|119613,81598|119613|43981|245154|21398,Bo-luat-dan-su-2015-296215 || Luat-Thuong-mai-2005-36-2005-QH11-2633 || Bo-luat-Dan-su-2005-33-2005-QH11-2463 || Bo-luat-Dan-su-1995-44-L-CTN-39391 || Nghi-dinh-55-2020-ND-CP-huong-dan-Luat-Thi-hanh-an-hinh-su-thi-hanh-an-phap-nhan-thuong-mai-443525,5|2|5|5|3,5|5|6|5|4,5|6|6|5|5
153260,Trong lĩnh vực y tế nam nữ bình đẳng được thể hiện qua các nội dung gì?,GENERAL_SEMANTIC,17,,0.7486772486772486,14,0.12109375,3.1566407680511475,0,,,37091|300434|36459|99335|84226,37091|36459|99335|300434|84226,37091|36459|99335|300434|84226,37091|204875|191434|99335|121367,Luat-Binh-dang-gioi-2006-73-2006-QH11-15866 || Nghi-dinh-125-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-binh-dang-gioi-482329 || Quyet-dinh-2885-QD-BYT-2022-tai-lieu-truyen-thong-truc-tiep-cham-soc-suc-khoe-sinh-san-vi-thanh-nien || Nghi-dinh-48-2009-ND-CP-bien-phap-bao-dam-binh-dang-gioi-88677 || ,5|2|1|5|2,6|3|3|6|3,6|5|4|6|5
101582,Trình tự đăng ký hoạt động của tổ chức hành nghề luật sư được quy định như thế nào?,PROCEDURE,19,INSTRUMENT,0.5132275132275133,11,1.19140625,4.026330471038818,1,124280,293727,131274|225673|72548|296204|293727,131274|225673|72548|124280|296204,131274|225673|72548|124280|296204,131274|225673|72548|124280|300748,Nghi-dinh-123-2013-ND-CP-huong-dan-va-bien-phap-thi-hanh-Luat-luat-su-209821 || Luat-luat-su-2006-65-2006-QH11-12981 || Thong-tu-05-2021-TT-BTP-huong-dan-Luat-Luat-su-Nghi-dinh-huong-dan-Luat-Luat-su-479920 || Quyet-dinh-1401-QD-BTP-2022-cong-bo-thu-tuc-hanh-chinh-linh-vuc-luat-su-519414 || Luat-Luat-su-sua-doi-2012-152713,5|5|5|0|5,5|5|5|2|5,5|5|5|4|5
25794,Gửi đơn khởi kiện đến Tòa án bằng hình thức online có được không?,CONDITION,14,NEGATION,0.4222222222222223,11,1.109375,3.730205774307251,0,,,160120|46918|161104|187506|300749,160120|46918|161104|187506|300749,160120|46918|161104|187506|300749,160120|46918|161104|231102|234443,Luat-to-tung-hanh-chinh-2015-298372 || Bo-luat-to-tung-dan-su-2015-296861 || Nghi-quyet-04-2016-NQ-HDTP-huong-dan-gui-nhan-don-khoi-kien-thong-bao-van-ban-to-tung-336982 || Bo-luat-To-tung-dan-su-2004-24-2004-QH11-52189 || Luat-to-tung-hanh-chinh-2010-115424,5|5|5|5|4,5|6|5|5|5,6|6|6|5|5
119876,Nội dung quảng cáo phải đáp ứng những yêu cầu gì?,CONDITION,11,,0.5047619047619047,12,1.262847900390625,4.612516403198242,0,,,201003|126836|17575|140906|180695,201003|126836|140906|17575|180695,201003|126836|17575|140906|180695,126836|201003|83821|9129|203471,Luat-Quang-cao-2012-142541 || Van-ban-hop-nhat-47-VBHN-VPQH-2018-Luat-Quang-cao-407247 || Thong-tu-09-2015-TT-BYT-xac-nhan-noi-dung-quang-cao-san-pham-hang-hoa-dich-vu-quan-ly-cua-Bo-Y-te-27 || Quyet-dinh-4149-QD-BVHTTDL-2017-Quy-tac-ung-xu-hoat-dong-quang-cao-409614 || Nghi-dinh-54-2017-ND-CP-huong-dan-Luat-duoc-321256,5|5|4|4|5,5|5|5|5|5,5|5|5|5|5
62720,Công chức sử dụng con dấu của Kiểm toán Nhà nước không được đóng dấu trong trường hợp nào?,CONDITION,19,NEGATION|HYPOTHETICAL,0.5005291005291006,10,0.759765625,5.111231803894043,0,,,169478|206962|262949|280907|37130,169478|280907|206962|262949|37130,169478|280907|206962|262949|37130,169478|280907|221756|104718|161323,Quyet-dinh-2175-QD-KTNN-nam-2014-Quy-che-cong-tac-van-thu-luu-tru-Kiem-toan-Nha-nuoc-259832 || Quyet-dinh-2899-QD-NHNN-nam-2013-Quy-che-cong-tac-van-thu-luu-tru-ngan-hang-nha-nuoc-258600 || Nghi-dinh-99-2016-ND-CP-quan-ly-su-dung-con-dau-315468 || Thong-tu-77-2017-TT-BTC-huong-dan-Che-do-ke-toan-Ngan-sach-nghiep-vu-Kho-bac-Nha-nuoc-340398 || Quyet-dinh-01-QD-TANDTC-2022-Quy-che-van-thu-trong-he-thong-Toa-an-nhan-dan-499476,6|4|5|3|3,6|4|5|6|5,6|5|5|6|5
43824,Mức đóng bảo hiểm xã hội tự nguyện là bao nhiêu?,GENERAL_SEMANTIC,11,,0.36825396825396817,8,0.017578125,2.883687734603882,0,,,170066|164447|255757|285041|23402,170066|255757|164447|23402|237840,170066|255757|164447|23402|285041,255757|23402|170066|259195|286362,Nghi-dinh-134-2015-ND-CP-huong-dan-Luat-Bao-hiem-xa-hoi-ve-bao-hiem-xa-hoi-tu-nguyen-280020 || Thong-tu-01-2016-TT-BLDTBXH-huong-dan-thi-hanh-luat-bao-hiem-xa-hoi-tu-nguyen-2016-307759 ||  ||  || ,6|6|6|4|3,6|6|6|5|5,6|6|6|6|6
147472,Danh tính điện tử là gì? Danh tính điện tử của công dân Việt Nam bao gồm những nội dung nào?,DEFINITION,21,,0.5111111111111111,12,0.33203125,5.111441612243652,0,,,234105|106740|178955|191218|2026,234105|106740|178955|191218|2026,234105|106740|178955|191218|2026,234105|106740|178955|191218|81673,Quyet-dinh-34-2021-QD-TTg-dinh-danh-tren-nen-tang-Co-so-du-lieu-quoc-gia-ve-dan-cu-493645 || Nghi-dinh-59-2022-ND-CP-dinh-danh-va-xac-thuc-dien-tu-471629 ||  || Nghi-dinh-45-2020-ND-CP-thuc-hien-thu-tuc-hanh-chinh-tren-moi-truong-dien-tu-426372 || Nghi-dinh-52-2013-ND-CP-thuong-mai-dien-tu-187901,5|5|5|5|2,5|5|5|5|3,5|5|5|5|5
157564,Thân nhân liệt sĩ có được giải quyết chế độ ưu đãi người có công nuôi liệt sĩ không?,PROCEDURE,19,NEGATION,0.3746031746031746,7,0.029541015625,3.4588398933410645,0,,,156|6239|305827|303955|123271,156|305827|6239|303955|123271,156|305827|6239|303955|123271,156|305827|233494|25075|40539,Nghi-dinh-131-2021-ND-CP-huong-dan-Phap-lenh-Uu-dai-nguoi-co-cong-voi-cach-mang-288920 || Thong-tu-05-2013-TT-BLDTBXH-huong-dan-thu-tuc-lap-ho-so-thuc-hien-che-do-uu-dai-192986 || Phap-lenh-02-2020-UBTVQH14-uu-dai-nguoi-co-cong-voi-Cach-mang-460718 || Quyet-dinh-108-QD-LDTBXH-2022-cong-bo-thu-tuc-hanh-chinh-linh-vuc-nguoi-co-cong-509219 || Nghi-dinh-31-2013-ND-CP-huong-dan-Phap-lenh-uu-dai-nguoi-co-cong-voi-cach-mang-181099,6|6|5|3|5,6|6|5|6|6,6|6|6|6|6
17964,Ủy viên của Ban Thường vụ Trung ương Hội Đông y Việt Nam không được vượt quá bao nhiêu người?,CONDITION,20,NEGATION,0.8685185185185185,21,0.2255859375,3.7466437816619873,1,88686|187554,54328|162157,3449|54328|188520|49115|162157,3449|188520|54328|49115|88686,3449|188520|88686|49115|187554,229637|289792|88686|25046|187554,Quyet-dinh-162-QD-BNV-2011-phe-duyet-Dieu-le-sua-doi-bo-sung-Hoi-Dong-y-Viet-Nam-301462 || Quyet-dinh-106-2005-QD-BNV-Dieu-le-Hoi-Moi-truong-giao-thong-van-tai-Viet-Nam-4606 || Quyet-dinh-20-2003-QD-BNV-Dieu-le-sua-doi-Hoi-Huu-nghi-Viet-Nam-Cu-Ba-184393 || Quyet-dinh-98-2005-QD-BNV-Dieu-le-Hoi-Khoa-hoc-ky-thuat-Cau-duong-Viet-Nam-21442 || Quyet-dinh-16-2003-QD-BNV-phe-duyet-ban-Dieu-le-sua-doi-Hoi-Huu-nghi-Viet-Han-184391,4|1|1|2|1,6|2|1|2|1,6|5|2|2|1
53004,Viện Hàn lâm Khoa học xã hội Việt Nam có bao nhiêu cơ quan trực thuộc?,GENERAL_SEMANTIC,16,,0.4888888888888888,12,0.19921875,3.7764172554016113,1,16570,80180,229072|91012|173192|265519|80180,229072|91012|173192|265519|257927,229072|91012|265519|173192|16570,16570|148880|229072|91012|79339,Nghi-dinh-99-2017-ND-CP-chuc-nang-quyen-han-co-cau-to-chuc-cua-Vien-Han-lam-Khoa-hoc-xa-hoi-359211 || Nghi-dinh-108-2022-ND-CP-chuc-nang-nhiem-vu-to-chuc-Vien-Han-lam-Khoa-hoc-xa-hoi-Viet-Nam-547883 || Nghi-dinh-106-2022-ND-CP-chuc-nang-nhiem-vu-quyen-han-Vien-Han-lam-Khoa-hoc-va-Cong-nghe-547287 || Nghi-dinh-60-2017-ND-CP-nhiem-vu-quyen-han-co-cau-Vien-Han-lam-Khoa-hoc-va-Cong-nghe-Viet-Nam-349340 || Nghi-dinh-95-2020-ND-CP-thuc-hien-dau-thau-mua-sam-theo-Hiep-dinh-Doi-tac-xuyen-Thai-Binh-Duong-4511,5|5|5|5|0,6|6|5|5|0,6|6|6|6|1
120636,"Trình tự, thủ tục gia hạn và cấp lại giấy phép vận chuyển chất ma túy được quy định như thế nào?",PROCEDURE,22,,0.6814814814814816,13,2.314453125,4.806677341461182,1,208105,226903,87450|51256|27880|226903|91097,87450|51256|27880|91097|226903,87450|51256|27880|91097|208105,87450|208105|216174|91097|208720,Nghi-dinh-105-2021-ND-CP-huong-dan-Luat-Phong-chong-ma-tuy-496664 || Nghi-dinh-02-2023-ND-CP-huong-dan-Luat-Tai-nguyen-nuoc-513343 || Thong-tu-52-2013-TT-BTNMT-van-chuyen-hang-nguy-hiem-chat-doc-hai-lay-nhiem-218919 || Nghi-dinh-67-2018-ND-CP-huong-dan-Luat-Thuy-loi-356281 || Nghi-dinh-145-2020-ND-CP-huong-dan-Bo-luat-Lao-dong-ve-dieu-kien-lao-dong-quan-he-lao-dong-459400,6|2|4|2|2,6|2|4|4|3,6|5|4|5|4
90322,Quỹ đầu tư phát triển địa phương được thực hiện hoạt động cho vay hay không?,GENERAL_SEMANTIC,16,NEGATION,0.5571428571428572,11,0.65625,3.2549614906311035,1,22282|286710,265884|181952,139358|264753|138768|265884|181952,139358|264753|138768|22282|265884,139358|264753|22282|138768|286710,264753|139358|22282|286710|40569,Nghi-dinh-147-2020-ND-CP-quy-dinh-to-chuc-va-hoat-dong-cua-Quy-dau-tu-phat-trien-dia-phuong-459854 || Thong-tu-86-2021-TT-BTC-huong-dan-Nghi-dinh-147-2020-ND-CP-490568 || Nghi-dinh-39-2019-ND-CP-to-chuc-va-hoat-dong-cua-Quy-Phat-trien-doanh-nghiep-nho-va-vua-325336 || Nghi-dinh-45-2021-ND-CP-thanh-lap-to-chuc-hoat-dong-cua-Quy-ho-tro-phat-trien-hop-tac-xa-469454 || Quyet-dinh-1339-QD-BKHDT-2014-Dieu-le-to-chuc-hoat-dong-Quy-Phat-trien-doanh-nghiep-nho-vua-251440,6|6|0|3|1,6|6|5|6|3,6|6|5|6|5
130004,Cơ sở vật chất của trường mầm non tư thục cần đáp ứng điều kiện gì?,CONDITION,16,,0.47830687830687835,10,0.123046875,3.08257794380188,1,258616,250943,182764|179847|93930|48551|250943,182764|179847|93930|48551|258616,182764|179847|258616|93930|48551,258616|182764|25084|173392|298100,Thong-tu-13-2015-TT-BGDDT-Quy-che-to-chuc-hoat-dong-truong-mam-non-tu-thuc-280845 || Nghi-dinh-46-2017-ND-CP-quy-dinh-dieu-kien-dau-tu-hoat-dong-trong-linh-vuc-giao-duc-336219 || Thong-tu-52-2020-TT-BGDDT-Dieu-le-Truong-mam-non-469795 || Nghi-dinh-86-2018-ND-CP-quy-dinh-ve-hop-tac-dau-tu-cua-nuoc-ngoai-trong-linh-vuc-giao-duc-337783 || Thong-tu-13-2020-TT-BGDDT-tieu-chuan-co-so-vat-chat-truong-mam-non-tieu-hoc-trung-hoc-co-so-443719,5|6|1|4|4,6|6|5|5|5,6|6|6|6|5
102760,Quyền của khách hàng tham gia dự thưởng xổ số được quy định thế nào?,GENERAL_SEMANTIC,15,,0.2444444444444447,7,1.3828125,4.247234344482422,0,,,65342|65185|261241|128942|9768,261241|65342|65185|128942|9768,261241|65342|65185|128942|9768,261241|65342|65185|9768|128942,Thong-tu-75-2013-TT-BTC-huong-dan-chi-tiet-ve-hoat-dong-kinh-doanh-xo-so-192249 || Nghi-dinh-30-2007-ND-CP-kinh-doanh-xo-so-16923 ||  || Thong-tu-36-2019-TT-BTC-huong-dan-hoat-dong-kinh-doanh-xo-so-tu-chon-so-dien-toan-417102 || Nghi-dinh-06-2017-ND-CP-kinh-doanh-dat-cuoc-dua-ngua-dua-cho-bong-da-quoc-te-338399,6|6|6|6|2,6|6|6|6|2,6|6|6|6|5
61446,Nội dung chi bồi dưỡng cán bộ quản lý cơ sở giáo dục tập huấn chương trình giáo khoa mới giáo dục phổ thông bao gồm những nội dung gì?,GENERAL_SEMANTIC,30,,0.45952380952380945,10,1.484375,3.762064218521118,1,280179,236416,260282|47375|37476|5130|236416,47375|260282|5130|37476|236416,260282|47375|5130|37476|280179,47375|5130|73553|236416|280179, || Thong-tu-36-2018-TT-BTC-huong-dan-lap-du-toan-quan-ly-kinh-phi-dao-tao-can-bo-cong-chuc-383277 || Thong-tu-15-2022-TT-BTC-su-dung-kinh-phi-thuc-hien-Phat-trien-kinh-te-xa-hoi-vung-dan-toc-thieu-so-5 || Thong-tu-28-2014-TT-BGDDT-boi-duong-cap-chung-chi-nghiep-vu-quan-ly-giao-duc-246620 || Thong-tu-18-2019-TT-BGDDT-Chuong-trinh-boi-duong-thuong-xuyen-can-bo-quan-ly-co-so-giao-duc-428681,6|5|6|4|2,6|5|6|5|2,6|6|6|5|3
85098,Chó nhà có dấu hiệu mắc bệnh Dại thì có bị tiêu hủy không?,GENERAL_SEMANTIC,14,NEGATION,0.45793650793650786,8,0.01171875,3.190812349319458,1,88309,177440,291854|72491|129920|253221|177440,291854|72491|129920|88309|253221,291854|72491|129920|88309|253221,291854|72491|129920|88309|221584,Thong-tu-07-2016-TT-BNNPTNT-phong-chong-dich-benh-dong-vat-tren-can-313499 || Ke-hoach-105-KH-UBND-2022-thuc-hien-Chuong-trinh-quoc-gia-phong-chong-benh-Dai-Ha-Noi-509211 || Luat-thu-y-2015-282384 || Nghi-dinh-90-2017-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-thu-y-336190 || Thong-tu-24-2022-TT-BNNPTNT-co-so-vung-an-toan-dich-benh-dong-vat-549293,6|5|5|2|1,6|5|5|6|5,6|5|5|6|6
134678,Mẫu Bản thuyết minh Báo cáo tài chính dành cho doanh nghiệp nhỏ và vừa theo thông tư 133?,DIRECT_REF,19,INSTRUMENT,0.6071428571428571,12,0.91796875,2.8466646671295166,1,39648,76818,42223|281238|96036|168520|76818,281238|42223|168520|96036|39648,281238|42223|168520|96036|39648,281238|168520|42223|96036|265921,Thong-tu-133-2016-TT-BTC-huong-dan-che-do-ke-toan-doanh-nghiep-nho-va-vua-284997 || Thong-tu-200-2014-TT-BTC-huong-dan-Che-do-ke-toan-Doanh-nghiep-263599 || Thong-tu-132-2018-TT-BTC-huong-dan-Che-do-ke-toan-cho-doanh-nghiep-sieu-nho-401322 || Thong-tu-05-2019-TT-BTC-ke-toan-ap-dung-cho-to-chuc-tai-chinh-vi-mo-406983 || Thong-tu-90-2021-TT-BTC-ke-toan-ap-dung-cho-Quy-tai-chinh-Nha-nuoc-ngoai-ngan-sach-491441,6|6|3|2|3,6|6|5|3|4,6|6|6|6|6
135236,Sử dụng dữ liệu cá nhân của trẻ từ 7 tuổi mà không được sự đồng ý sẽ bị xử lý như thế nào?,CONDITION,24,NEGATION,0.4888888888888888,12,1.388671875,4.833667755126953,0,,,206546|1679|283751|108148|117994,206546|1679|108148|283751|117994,206546|1679|283751|108148|117994,108148|1679|206546|283751|121603, ||  || Nghi-dinh-13-2023-ND-CP-bao-ve-du-lieu-ca-nhan-465185 || Nghi-dinh-130-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-bao-tro-xa-hoi-va-tre-em-499523 || Luat-an-toan-thong-tin-mang-2015-298365,5|5|5|5|0,5|5|5|5|5,5|5|5|5|5
80354,"Trình tự thực hiện đăng ký, truy đóng BHXH bắt buộc đối với NLĐ làm việc có thời hạn ở nước ngoài sau khi về nước?",PROCEDURE,26,HYPOTHETICAL,0.6708994708994709,13,0.3125,4.077919006347656,1,159662,126324,37580|285041|275976|23402|126324,37580|285041|275976|23402|126324,37580|285041|275976|23402|159662,37580|285041|275976|23402|50881,Quyet-dinh-896-QD-BHXH-2021-Danh-muc-dich-vu-cong-truc-tuyen-thu-tuc-hanh-chinh-506998 ||  || Quyet-dinh-490-QD-BHXH-2023-sua-doi-Quy-trinh-thu-bao-hiem-xa-hoi-bao-hiem-y-te-562047 ||  || ,6|5|3|1|2,6|6|6|5|2,6|6|6|5|2
17186,Mẫu đơn đề nghị cấp chứng chỉ nghiệp vụ khai hải quan mới nhất ra sao? ,PROCEDURE,16,,0.6761904761904762,14,0.0390625,3.2093958854675293,1,253656,208243,237468|194646|36650|213424|208243,194646|237468|36650|208243|213424,237468|194646|36650|213424|253656,194646|237468|36650|253656|208243,Thong-tu-12-2015-TT-BTC-Chung-chi-nghiep-vu-cap-thu-hoi-ma-so-nhan-vien-dai-ly-lam-thu-tuc-hai-quan- || Thong-tu-79-2022-TT-BTC-sua-doi-van-ban-quy-pham-phap-luat-548438 || Quyet-dinh-3605-QD-TCHQ-2019-Quy-che-to-chuc-thi-cap-Chung-chi-nghiep-vu-khai-hai-quan-431054 || Nghi-dinh-22-2015-ND-CP-huong-dan-Luat-Pha-san-ve-Quan-tai-vien-va-hanh-nghe-quan-ly-thanh-ly-tai-sa || Luat-Hai-quan-2014-238637,5|5|3|2|1,5|5|5|3|2,6|5|5|3|2
117264,Bên nhận bảo đảm không được thực hiện quyền truy đòi đối với tài sản bảo đảm nào?,CONDITION,18,NEGATION,0.6246031746031746,13,0.140625,3.569270133972168,1,113815,98887,120244|81598|132797|126122|98887,120244|81598|132797|126122|98887,120244|81598|132797|126122|113815,120244|296890|81598|223633|132797,Nghi-dinh-21-2021-ND-CP-huong-dan-Bo-luat-Dan-su-bao-dam-thuc-hien-nghia-vu-468069 || Bo-luat-dan-su-2015-296215 || Bo-luat-Dan-su-2005-33-2005-QH11-2463 || Thong-tu-lien-tich-16-2014-TTLT-BTP-BTNMT-NHNN-huong-dan-xu-ly-tai-san-bao-dam-235905 || Nghi-dinh-34-2018-ND-CP-to-chuc-hoat-dong-Quy-bao-lanh-tin-dung-cho-doanh-nghiep-nho-va-vua-378399,6|6|2|1|2,6|6|5|5|2,6|6|6|6|3
66174,"Hồ sơ, trình tự thực hiện như thế nào?",PROCEDURE,9,,0.8888888888888888,21,0.25390625,2.316925048828125,1,195612,264448,108356|266493|55778|264448|165017,108356|266493|55778|165017|195612,55778|108356|266493|165017|195612,60011|184715|195612|179734|261464,Thong-tu-lien-tich-11-2015-TTLT-BVHTTDL-BTC-BGDDT-uu-dai-sinh-vien-nghe-thuat-truyen-thong-dac-thu-2 || Nghi-dinh-107-2016-ND-CP-quy-dinh-kinh-doanh-dich-vu-danh-gia-su-phu-hop-2016-315460 || Quyet-dinh-42-2014-QD-UBND-Quy-dinh-quan-ly-nha-nuoc-dat-dai-Da-Nang-261099 || Thong-tu-03-2022-TT-BTP-danh-gia-tac-dong-thu-tuc-hanh-chinh-lap-de-nghi-xay-dung-van-ban-504451 || ,2|1|1|1|2,2|2|1|1|2,2|2|2|1|3
89008,Chủ đầu tư có được thể chấp dự án đầu tư xây dựng hình thành trong tương lai cho tổ chức tín dụng hay không?,CONDITION,25,NEGATION,0.3904761904761904,10,0.3203125,3.2490739822387695,1,218610,296890,135603|144551|6411|287560|296890,135603|144551|6411|287560|218610,135603|144551|6411|287560|218610,135603|144551|6411|218610|141634,Thong-tu-26-2015-TT-NHNN-the-chap-giai-chap-tai-san-du-an-dau-tu-nha-o-nha-o-hinh-thanh-trong-tuong- ||  || Luat-Nha-o-2014-259721 ||  || ,6|5|6|6|1,6|6|6|6|5,6|6|6|6|5
115768,Cách xác định tổng nguồn vốn để xác định quy mô sản xuất kinh doanh của doanh nghiệp nhỏ và vừa,GENERAL_SEMANTIC,21,,0.7071428571428572,14,0.07421875,3.44539475440979,1,103215,22282,227118|274362|166766|243216|22282,227118|274362|166766|243216|103215,227118|274362|166766|243216|103215,227118|274362|103215|77697|212312,Nghi-dinh-80-2021-ND-CP-huong-dan-Luat-Ho-tro-doanh-nghiep-nho-va-vua-486147 || Quyet-dinh-07-QD-HDTV-2019-Quy-che-cho-vay-gian-tiep-Quy-Phat-trien-doanh-nghiep-nho-va-vua-431881 || Thong-tu-33-2022-TT-BCT-He-thong-chi-tieu-thong-ke-nganh-Cong-Thuong-549977 || Quyet-dinh-05-2023-QD-TTg-He-thong-chi-tieu-thong-ke-cap-tinh-cap-huyen-cap-xa-557688 || Luat-Ho-tro-doanh-nghiep-nho-va-vua-2017-320905,5|5|4|1|3,6|6|5|4|4,6|6|5|4|5
91868,Việc quản lý doanh nghiệp tư nhân được quy định như thế nào?,GENERAL_SEMANTIC,13,,0.6444444444444445,14,0.60546875,3.6047894954681396,0,,,21398|69835|198374|95942|249551,21398|69835|198374|95942|249551,21398|69835|198374|95942|249551,21398|69835|198374|21151|213424,Luat-Doanh-nghiep-so-59-2020-QH14-427301 || Luat-Doanh-nghiep-2005-60-2005-QH11-7019 || Luat-Doanh-nghiep-2014-259730 || Luat-Quan-ly-su-dung-von-Nha-nuoc-dau-tu-vao-san-xuat-kinh-doanh-tai-doanh-nghiep-2014-259731 || Nghi-dinh-78-2015-ND-CP-dang-ky-doanh-nghiep-290547,5|5|5|2|0,5|5|5|5|4,5|6|5|5|5
119508,Có cấm người vợ đang có thai yêu cầu ly hôn đơn phương không?,GENERAL_SEMANTIC,14,NEGATION,0.7142857142857143,14,0.84765625,2.0881881713867188,1,176583|46918,258410|61662,134404|204578|228641|258410|61662,134404|204578|258410|228641|61662,134404|204578|228641|176583|46918,134404|121575|84226|97489|270799,Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  ||  || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 || Bo-luat-to-tung-dan-su-2015-296861,6|3|2|0|1,6|5|4|3|5,6|5|6|5|6
30524,Người giám hộ của người chưa thành niên phải đáp ứng được những điều kiện nào?,CONDITION,16,NEGATION,0.483068783068783,10,0.95703125,4.298184394836426,1,293796,8854,81598|132797|153054|134404|8854,81598|153054|132797|134404|8854,81598|153054|132797|293796|134404,153054|293796|132797|81598|116389,Bo-luat-dan-su-2015-296215 || Bo-luat-Dan-su-1995-44-L-CTN-39391 || Bo-luat-Dan-su-2005-33-2005-QH11-2463 || Quyet-dinh-1872-QD-BTP-2020-cong-bo-thu-tuc-hanh-chinh-linh-vuc-ho-tich-tai-co-quan-dang-ky-ho-tich- || Luat-Hon-nhan-va-gia-dinh-2014-238640,5|5|6|1|5,5|6|6|1|6,6|6|6|3|6
140866,Đơn vị nào là đầu mối cung cấp thông tin cho công dân của Bộ Thông tin và Truyền thông?,GENERAL_SEMANTIC,20,,0.543915343915344,12,1.71337890625,4.259847640991211,0,,,46123|123609|295631|107812|21977,46123|123609|295631|21977|107812,46123|123609|21977|295631|107812,46123|10612|123609|250030|21977,Quyet-dinh-1164-QD-BTTTT-2018-Quy-che-cung-cap-thong-tin-cho-cong-dan-387530 || Quyet-dinh-232-QD-BNV-2020-Quy-che-cung-cap-thong-tin-cho-cong-dan-438909 || Nghi-dinh-13-2018-ND-CP-huong-dan-Luat-tiep-can-thong-tin-348639 || Quyet-dinh-2239-QD-BTC-2018-Quy-che-cung-cap-thong-tin-cho-cong-dan-thuoc-pham-vi-Bo-Tai-chinh-40213 || Quyet-dinh-1301-QD-BTP-2018-Quy-che-cung-cap-thong-tin-cho-cong-dan-385830,6|4|1|5|4,6|5|6|5|5,6|5|6|5|5
