qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
12510,Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền xử phạt cơ sở giết mổ không có biện pháp gây ngất vật nuôi trước khi giết mổ không?,SANCTION,29,NEGATION|HYPOTHETICAL,0.6285714285714286,14,0.025390625,1.780650019645691,1,108148|63930,129920|183011,293254|88309|129920|174929|183011,293254|88309|174929|108148|183011,293254|88309|174929|108148|63930,293254|137582|88309|108148|210490,Nghi-dinh-14-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-ve-chan-nuoi-466330 || Nghi-dinh-90-2017-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-thu-y-336190 || Nghi-dinh-42-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-thuy-san-367439 || Nghi-dinh-130-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-bao-tro-xa-hoi-va-tre-em-499523 || Nghi-dinh-167-2013-ND-CP-xu-phat-vi-pham-hanh-chinh-an-ninh-an-toan-xa-hoi-phong-chua-chay-213552,6|6|2|1|0,6|6|3|3|2,6|6|3|3|2
107904,Chủ tịch Ủy ban nhân dân cấp xã có quyền xử phạt cá nhân đưa vật thể thuộc diện kiểm dịch thực vật tới nơi không quy định trong Giấy phép kiểm dịch không?,SANCTION,34,NEGATION,0.8465608465608465,20,0.02734375,1.8621245622634888,1,32643|17545,81400|174929,165596|293254|81400|114608|174929,165596|293254|81400|114608|174929,165596|293254|32643|114608|17545,165596|32643|45352|293254|278751,Nghi-dinh-31-2016-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-giong-cay-trong-bao-ve-thuc-vat-2016-310 || Nghi-dinh-14-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-ve-chan-nuoi-466330 || Nghi-dinh-96-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-quan-ly-bao-ve-bien-gioi-quoc-gia-450989 || Nghi-dinh-71-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hoa-chat-vat-lieu-no-cong-nghiep-4 || Luat-xu-ly-vi-pham-hanh-chinh-2012-142766,1|2|1|1|1,3|2|2|2|1,5|2|5|3|5
20870,Thủ tục bổ nhiệm Thừa phát lại theo quy định mới nhất hiện nay được thực hiện như thế nào?,PROCEDURE,20,,0.7185185185185186,14,0.02734375,2.271470069885254,1,93888,174171,127073|80730|174171|43848|292761,127073|80730|93888|292761|174171,127073|80730|292761|43848|93888,61383|170248|93888|127073|16583,Nghi-dinh-08-2020-ND-CP-to-chuc-va-hoat-dong-cua-Thua-phat-lai-331814 ||  || Quyet-dinh-400-QD-VKSTC-2021-Quy-che-bo-nhiem-bo-nhiem-lai-cong-chuc-nganh-Kiem-sat-496325 || Thong-tu-08-2022-TT-BTP-Quy-tac-dao-duc-nghe-nghiep-Thua-phat-lai-506270 || Nghi-dinh-159-2020-ND-CP-quan-ly-nguoi-giu-chuc-danh-chuc-vu-tai-doanh-nghiep-100-von-Nha-nuoc-46172,5|2|3|2|0,5|3|3|2|2,5|5|5|5|2
25942,"Chồng ngoại tình, vợ có được đơn phương ly hôn không?",CONDITION,11,NEGATION,0.6746031746031746,13,0.02734375,2.006293773651123,1,46918,245154,134404|204578|258410|176583|245154,134404|204578|258410|176583|245154,134404|204578|258410|176583|46918,204578|134404|258410|276833|176583,Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  || Nghi-quyet-02-2000-NQ-HDTP-huong-dan-ap-dung-quy-dinh-Luat-Hon-nhan-va-gia-dinh-nam-2000-47272 || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 || Bo-luat-to-tung-dan-su-2015-296861,5|6|3|3|0,6|6|3|5|5,6|6|4|5|5
35736,Thủ tục ra quyết định không công nhận hòa giải thành tại tòa án trong trường hợp thuận tình ly hôn được quy định ra sao?,PROCEDURE,26,INSTRUMENT|NEGATION|HYPOTHETICAL,0.615079365079365,12,0.02734375,4.360513210296631,1,161495,130747,203564|46918|98697|98045|130747,203564|98697|46918|130747|98045,203564|98697|46918|161495|98045,161495|98697|203564|130747|98045,Luat-Hoa-giai-doi-thoai-tai-Toa-an-so-58-2020-QH14-395767 ||  || Bo-luat-to-tung-dan-su-2015-296861 ||  || ,6|4|6|2|2,6|4|6|3|5,6|4|6|6|5
21386,Hội đồng tư vấn xác định dự án khoa học và công nghệ đặt hàng cấp Bộ Quốc phòng mở phiên họp có bắt buộc Chủ tịch Hội đồng phải tham gia?,GENERAL_SEMANTIC,32,,0.3936507936507937,9,0.02734375,2.3567593097686768,1,163424,236717,192327|57856|50424|11663|236717,192327|57856|50424|11663|163424,192327|57856|50424|11663|163424,226458|163424|57856|192327|120600,Thong-tu-180-2019-TT-BQP-trinh-tu-thu-tuc-de-xuat-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-dat-hang-4307 || Thong-tu-07-2014-TT-BKHCN-trinh-tu-thu-tuc-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-su-dung-ngan-sach-23 || Thong-tu-06-2023-TT-BKHCN-thu-tuc-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-cap-quoc-gia-su-dung-ngan-sac || Quyet-dinh-332-QD-LDTBXH-2018-Quy-che-quan-ly-nhiem-vu-khoa-hoc-va-cong-nghe-cap-Bo-380383 || Thong-tu-03-2017-TT-BKHCN-sua-doi-07-2014-TT-BKHCN-nhiem-vu-khoa-hoc-quoc-gia-ngan-sach-350179,6|5|6|5|0,6|6|6|6|2,6|6|6|6|3
164484,Chủ tịch Ủy ban nhân dân cấp huyện được quyền xử phạt người tổ chức sự kiện giới thiệu mỹ phẩm nhưng không thông báo tới cơ quan có thẩm quyền không?,SANCTION,32,NEGATION,0.8462962962962963,18,0.029296875,2.0697083473205566,1,229874,18428,107019|9129|18428|306050|32778,107019|9129|306050|18428|32778,107019|9129|229874|306050|32778,107019|152966|9129|229874|108148,Nghi-dinh-117-2020-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-y-te-398159 || Nghi-dinh-38-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-van-hoa-quang-cao-469165 || Nghi-dinh-119-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-hoat-dong-bao-chi-hoat-dong-xuat-ban-45462 ||  || Nghi-dinh-128-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hai-quan-426375,4|2|1|1|1,4|4|1|2|1,6|6|2|2|3
156316,"Thời gian thực hiện thí điểm nộp thuế điện tử đối với hàng hóa xuất khẩu, nhập khẩu Đề án là khi nào?",CONDITION,23,HYPOTHETICAL,0.7883597883597884,18,0.03125,2.6954550743103027,1,257429,200293,120333|35531|161949|200293|190965,120333|35531|161949|200293|190965,120333|35531|161949|257429|190965,120333|161949|257429|246534|277210,Quyet-dinh-101-QD-TCHQ-2023-nop-thue-dien-tu-hang-hoa-xuat-nhap-khau-qua-trung-gian-thanh-toan-55300 || Thong-tu-19-2021-TT-BTC-huong-dan-giao-dich-dien-tu-trong-linh-vuc-thue-469068 || Luat-quan-ly-thue-2019-387595 || Nghi-dinh-18-2021-ND-CP-sua-doi-Nghi-dinh-134-2016-ND-CP-huong-dan-Luat-Thue-xuat-nhap-khau-386321 || Luat-thue-xuat-khau-thue-nhap-khau-2016-280693,6|3|3|0|1,6|4|4|3|1,6|5|5|3|1
92524,Công tác đưa hoạt động chữ thập đỏ vào trường học để tiếp cận với thanh thiếu niên phải được thực hiện như thế nào?,GENERAL_SEMANTIC,25,,0.683068783068783,14,0.03125,1.458153247833252,1,195170,299436,183216|17305|224736|299436|201504,183216|224736|17305|299436|201504,183216|224736|17305|195170|201504,183216|195170|224736|123877|119286,Thong-tu-07-2014-TT-BGDDT-hoat-dong-chu-thap-do-trong-truong-hoc-Bo-truong-Bo-Giao-duc-Dao-tao-2014- || Luat-hoat-dong-chu-thap-do-2008-11-2008-QH12-66954 || Quyet-dinh-1895-QD-TTg-2021-giao-duc-ly-tuong-cach-mang-dao-duc-loi-song-cho-nhi-dong-494137 || Thong-tu-19-2020-TT-BGDDT-quy-dinh-che-do-bao-cao-dinh-ky-447229 || Quyet-dinh-282-QD-TTg-2018-phe-duyet-Dieu-le-Hoi-Chu-thap-do-Viet-Nam-376742,5|2|4|0|2,5|5|4|1|2,5|5|4|2|5
148206,Đề xuất mở rộng phạm vi đánh thuế bảo vệ môi trường đối với hàng hóa khi sử dụng gây ô nhiễm môi trường?,GENERAL_SEMANTIC,24,HYPOTHETICAL,0.6317460317460317,12,0.03125,2.0694735050201416,1,111532,122717,272812|299694|80245|80630|122717,299694|80245|272812|111532|80630,299694|80245|272812|111532|80630,303466|80245|299694|111532|187075,Luat-so-72-2020-QH14-Bao-ve-moi-truong-2020-431147 || Luat-thue-bao-ve-moi-truong-2010-115247 || Thong-tu-152-2011-TT-BTC-huong-dan-Nghi-dinh-67-2011-ND-CP-huong-dan-Luat-thue-131987 || Nghi-quyet-579-2018-UBTVQH14-Bieu-thue-bao-ve-moi-truong-374960 || Thong-tu-159-2012-TT-BTC-sua-doi-Thong-tu-152-2011-TT-BTC-huong-dan-Nghi-dinh-67-149966,4|5|5|3|3,6|5|5|5|4,6|5|5|5|5
56766,Người muốn trở thành hội viên của Hội Nghệ sĩ Nhiếp ảnh Việt Nam thì phải đáp ứng những điều kiện nào?,CONDITION,22,,0.5915343915343916,13,0.03125,2.610053062438965,1,229046|70255,102561|280367,183231|207058|134982|102561|280367,183231|134982|207058|229046|102561,183231|207058|134982|229046|70255,183231|134982|229046|60889|207058,Quyet-dinh-65-2005-QD-BNV-Dieu-le-Hoi-Nghe-si-Nhiep-anh-Viet-Nam-sua-doi-20948 || Quyet-dinh-97-2005-QD-BNV-Dieu-le-sua-doi-Hoi-nhung-nguoi-lam-cong-tac-Dien-anh-Viet-Nam-Hoi-Dien-an || Quyet-dinh-861-QD-BNV-Dieu-le-Hoi-My-thuat-Viet-Nam-181087 || Quyet-dinh-840-QD-BNV-2021-phe-duyet-Dieu-le-Hoi-Bao-ve-quyen-tac-pham-dien-anh-483281 || Quyet-dinh-316-QD-BNV-nam-2012-phe-duyet-Dieu-le-Hoi-Truyen-thong-so-Viet-Nam-141708,6|5|5|1|0,6|5|5|4|1,6|5|5|5|4
105856,Nội dung chính cần có khi lập phương thức vận hành hệ thống điện miền là gì?,DEFINITION,17,HYPOTHETICAL,0.5375661375661377,11,0.03125,3.2660443782806396,1,279492,265229,212986|189946|150162|263188|265229,212986|189946|150162|263188|265229,212986|189946|150162|263188|279492,212986|189946|131639|148098|150162,Thong-tu-40-2014-TT-BCT-quy-trinh-dieu-do-he-thong-dien-quoc-gia-257251 || Quyet-dinh-69-QD-DTDL-2018-Kiem-tra-chuc-danh-tham-gia-dieu-do-van-hanh-he-thong-dien-quoc-gia-39596 || Thong-tu-39-2015-TT-BCT-he-thong-dien-phan-phoi-296868 || Thong-tu-25-2016-TT-BCT-he-thong-dien-truyen-tai-334019 || Nghi-dinh-37-2019-ND-CP-huong-dan-Luat-Quy-hoach-374745,6|5|5|3|0,6|6|5|5|2,6|6|5|6|2
93166,Quy định về giải pháp phòng chống lũ thì các bãi sông tại sông Hồng và sông Thái Bình được nghiên cứu xây dựng như thế nào?,GENERAL_SEMANTIC,27,,0.5134920634920634,11,0.03125,1.355993628501892,1,260249,205155,195131|80085|227969|14021|205155,195131|80085|227969|14021|205155,195131|80085|227969|14021|260249,80085|195131|227969|260249|3011,Quyet-dinh-257-QD-TTg-quy-hoach-phong-chong-lu-de-dieu-song-Hong-Thai-Binh-2016-303048 || Quyet-dinh-429-QD-TTg-2023-sua-doi-Quyet-dinh-257-QD-TTg-phong-chong-lu-song-Hong-564091 || Luat-de-dieu-2006-79-2006-QH11-15872 || Luat-tai-nguyen-nuoc-2012-142767 || Luat-Phong-chong-thien-tai-Luat-De-dieu-sua-doi-2020-so-60-2020-QH14-373522,6|5|5|2|1,6|5|6|6|2,6|5|6|6|3
38602,Chi cục Hải quan quản lý kho có trách nhiệm như thế nào với việc chuyển loại xăng dầu trong kho ngoại quan xăng dầu?,GENERAL_SEMANTIC,25,,0.3388888888888889,9,0.03125,4.400600910186768,1,122813,34136,70574|260889|177389|222640|34136,70574|177389|222640|260889|34136,70574|260889|177389|222640|122813,70574|222640|177389|196969|34136, || Thong-tu-69-2016-TT-BTC-thu-tuc-hai-quan-xang-dau-hoa-chat-xuat-nhap-khau-tam-nhap-tai-xuat-chuyen-k || Thong-tu-39-2018-TT-BTC-sua-doi-Thong-tu-38-2015-TT-BTC-kiem-tra-giam-sat-hai-quan-342345 || Thong-tu-38-2015-TT-BTC-thu-tuc-hai-quan-thue-xuat-khau-nhap-khau-quan-ly-thue-hang-xuat-nhap-khau-2 || Quyet-dinh-140-2021-QD-TANDTC-Quy-che-quan-ly-xe-o-to-phuc-vu-chuc-danh-trong-Toa-an-nhan-dan-474826,6|6|4|5|0,6|6|4|5|0,6|6|4|5|1
97416,Thời hiệu xử phạt vi phạm hành chính đối với thuyền viên cho thuê chứng chỉ chuyên môn của mình là bao lâu?,SANCTION,23,,0.33650793650793653,8,0.03125,3.2802016735076904,1,258855,174929,125243|86502|17545|89814|174929,125243|86502|17545|258855|89814,125243|86502|17545|258855|89814,258855|164239|86502|17545|125243,Nghi-dinh-142-2017-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hang-hai-357272 || Nghi-dinh-139-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-giao-thong-duong-thuy-noi-dia-499527 || Luat-xu-ly-vi-pham-hanh-chinh-2012-142766 || Nghi-dinh-123-2021-ND-CP-sua-doi-Nghi-dinh-xu-phat-vi-pham-hanh-chinh-linh-vuc-hang-hai-477975 || ,6|6|5|3|6,6|6|5|4|6,6|6|5|6|6
119470,Giám đốc Công an cấp tỉnh được quyền xử phạt cơ sở trợ giúp xã hội không báo cáo định kỳ về tình hình hoạt động của cơ sở theo quy định không?,SANCTION,33,NEGATION,0.683862433862434,14,0.033203125,2.547329902648926,1,221671,269720,108148|125585|98892|269720|9129,108148|125585|98892|9129|269720,108148|125585|98892|9129|221671,108148|229874|278875|8824|271411,Nghi-dinh-130-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-bao-tro-xa-hoi-va-tre-em-499523 || Nghi-dinh-14-2022-ND-CP-sua-doi-Nghi-dinh-15-2020-ND-CP-xu-phat-hanh-chinh-buu-chinh-482325 || Nghi-dinh-144-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-an-ninh-an-toan-xa-hoi-425471 || Nghi-dinh-38-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-van-hoa-quang-cao-469165 || Nghi-dinh-88-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-giao-duc-nghe-nghiep-534876,6|2|5|2|1,6|3|5|2|2,6|5|5|5|3
91268,Quỹ Nước sạch và Bảo vệ môi trường Việt Nam có chức năng là gì?,DEFINITION,15,,0.5293650793650793,11,0.033203125,3.011855125427246,1,121889,187045,221604|198723|167439|187045|33450,198723|221604|167439|33450|187045,221604|198723|167439|33450|121889,198723|47686|218452|204597|33450,Quyet-dinh-404-QD-BNV-nam-2010-Quy-Nuoc-sach-va-Bao-ve-moi-truong-Viet-Nam-180699 || Quyet-dinh-78-2014-QD-TTg-to-chuc-hoat-dong-Quy-Bao-ve-moi-truong-Viet-Nam-261815 || Quyet-dinh-808-QD-BNV-2018-cap-Giay-phep-thanh-lap-Dieu-le-Quy-Xa-hoi-Tu-thien-Hanh-Trinh-Xanh-38369 || Quyet-dinh-05-QD-BNV-2019-cap-Giap-phep-thanh-lap-Quy-Ho-tro-phat-trien-sinh-ke-vi-cong-dong-404764 || Quyet-dinh-346-QD-BNV-2021-cong-nhan-Dieu-le-Quy-Hanh-phuc-cho-moi-nguoi-467132,6|6|5|0|0,6|6|5|2|1,6|6|5|3|3
58594,Thanh toán khối lượng hoàn thành đối với các công việc được thực hiện không thông qua hợp đồng?,GENERAL_SEMANTIC,19,NEGATION,0.4380952380952381,10,0.033203125,4.321195125579834,1,60416,258342,282279|195377|16570|258342|66826,282279|195377|16570|258342|66826,282279|195377|16570|60416|66826,60416|282279|35296|89392|66826,Nghi-dinh-99-2021-ND-CP-quan-ly-thanh-toan-quyet-toan-du-an-su-dung-von-dau-tu-cong-494480 || Nghi-dinh-63-2014-ND-CP-huong-dan-Luat-Dau-thau-ve-lua-chon-nha-thau-237481 || Nghi-dinh-95-2020-ND-CP-thuc-hien-dau-thau-mua-sam-theo-Hiep-dinh-Doi-tac-xuyen-Thai-Binh-Duong-4511 || Nghi-dinh-11-2020-ND-CP-thu-tuc-hanh-chinh-thuoc-linh-vuc-Kho-bac-Nha-nuoc-433293 || Quyet-dinh-47-QD-KTNN-2021-huong-dan-kiem-toan-du-an-dau-tu-xay-dung-cong-trinh-cua-Kiem-toan-463543,6|5|5|1|1,6|5|6|1|3,6|6|6|2|5
62588,"Mục đích của Chương trình hành động thực hiện Nghị quyết 19-NQ/TW về nông nghiệp, nông dân, nông thôn là gì?",DEFINITION,23,INSTRUMENT,0.7277777777777779,15,0.03515625,4.062277793884277,1,179260,174300,98867|24784|239793|174300|13074,98867|24784|239793|13074|174300,98867|24784|239793|13074|179260,98867|236176|243023|179260|13074,Nghi-quyet-26-NQ-CP-2023-thuc-hien-Nghi-quyet-19-NQ-TW-nong-nghiep-nong-dan-den-2030-556818 || Thong-tu-05-2022-TT-BTTTT-huong-dan-Noi-dung-09-Chuong-trinh-xay-dung-nong-thon-moi-523287 || Nghi-quyet-115-NQ-CP-2022-thuc-hien-Nghi-quyet-39-2021-QH15-Quy-hoach-su-dung-dat-528304 || Quyet-dinh-300-QD-TTg-2023-chuyen-doi-he-thong-luong-thuc-thuc-pham-minh-bach-560858 || Nghi-quyet-09-NQ-CP-2023-doi-moi-phat-trien-nang-cao-hieu-qua-kinh-te-tap-the-552628,6|3|2|2|2,6|5|2|4|5,6|5|2|5|5
104118,Canh tác là gì?,DEFINITION,4,,0.7158730158730159,15,0.03515625,2.720740556716919,1,153173,10876,108670|270830|184038|268509|10876,108670|270830|184038|268509|153173,108670|268509|270830|184038|153173,108670|103184|205572|268509|94754,Luat-Trong-trot-2018-336355 || Quyet-dinh-1680-QD-BNN-VPDP-2022-huong-dan-tieu-chi-Bo-tieu-chi-quoc-gia-ve-xa-nong-thon-moi-513101 || Nghi-dinh-55-2015-ND-CP-chinh-sach-tin-dung-phuc-vu-phat-trien-nong-nghiep-nong-thon-277254 ||  || Luat-Chan-nuoi-2018-353242,5|1|4|2|4,6|2|5|3|4,6|2|5|5|5
62434,Điều kiện thay đổi người nuôi con sau khi ly hôn là gì?,DEFINITION,13,HYPOTHETICAL,0.707936507936508,15,0.03515625,3.071397066116333,1,110049,258410,134404|35408|204578|46918|258410,134404|46918|35408|204578|110049,134404|46918|35408|110049|204578,134404|46918|217329|110049|60283,Luat-Hon-nhan-va-gia-dinh-2014-238640 || Bo-luat-to-tung-dan-su-2015-296861 || Luat-nuoi-con-nuoi-2010-108082 || Quyet-dinh-323-QD-CA-2022-cong-bo-an-le-533850 || ,5|1|5|1|3,6|2|5|2|5,6|6|5|3|5
16188,"Kế hoạch xác minh tài sản, thu nhập hằng năm tại cơ quan, tổ chức, đơn vị phải có những nội dung gì?",GENERAL_SEMANTIC,23,,0.7066137566137567,15,0.03515625,5.003708362579346,1,246812,239917,179363|279667|56363|239917|140094,179363|279667|239917|140094|56363,179363|279667|140094|56363|246812,179363|251260|140094|1510|246812, || Luat-Phong-chong-tham-nhung-322049 || Quyet-dinh-70-QD-TTCP-2021-cong-bo-thu-tuc-hanh-chinh-linh-vuc-phong-chong-tham-nhung-467999 || Thong-tu-01-2020-TT-TANDTC-quy-dinh-giai-quyet-khieu-nai-to-cao-trong-Toa-an-nhan-dan-445522 || Thong-tu-23-2022-TT-BCA-tham-quyen-trinh-tu-giai-quyet-khieu-nai-trong-Cong-an-nhan-dan-514402,6|4|2|2|1,6|6|4|5|4,6|6|6|5|4
88978,Bình đẳng giới trong lĩnh vực giáo dục và đào tạo được thể hiện như thế nào?,GENERAL_SEMANTIC,17,,0.6626984126984128,13,0.03515625,2.9189000129699707,1,75897,99335,37091|300434|36459|219388|99335,37091|300434|36459|219388|99335,37091|36459|300434|219388|75897,37091|75897|99335|219388|300434,Luat-Binh-dang-gioi-2006-73-2006-QH11-15866 || Nghi-dinh-125-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-binh-dang-gioi-482329 || Nghi-dinh-48-2009-ND-CP-bien-phap-bao-dam-binh-dang-gioi-88677 || Nghi-quyet-28-NQ-CP-2021-Chien-luoc-quoc-gia-ve-binh-dang-gioi-giai-doan-2021-2030-466613 || Thong-tu-05-2022-TT-BGDDT-sua-doi-Thong-tu-33-2017-TT-BGDDT-508531,5|2|5|2|0,5|3|5|4|0,5|6|6|4|1
64542,"Quy định của pháp luật về giảm thuế đối với hàng hóa xuất khẩu, nhập khẩu?",DIRECT_REF,16,INSTRUMENT,0.40555555555555545,10,0.03515625,3.5639567375183105,1,205344,246534,200293|190965|257429|246534|273580,190965|257429|200293|273580|246534,190965|200293|257429|273580|205344,161949|190965|205344|257429|273580,Luat-thue-xuat-khau-thue-nhap-khau-2016-280693 || Nghi-dinh-134-2016-ND-CP-huong-dan-Luat-thue-xuat-khau-thue-nhap-khau-323602 || Nghi-dinh-18-2021-ND-CP-sua-doi-Nghi-dinh-134-2016-ND-CP-huong-dan-Luat-Thue-xuat-nhap-khau-386321 || Nghi-dinh-64-2020-ND-CP-huong-dan-viec-thuc-hien-co-che-tam-quan-theo-Cong-uoc-Istanbul-444935 || Nghi-dinh-46-2020-ND-CP-thu-tuc-hai-quan-doi-voi-hang-hoa-qua-canh-thong-qua-He-thong-qua-canh-43944,6|6|5|3|0,6|6|5|4|2,6|6|6|6|5
59328,Người đã hoàn thành nghĩa vụ quân sự khi thi tuyển công chức cấp huyện có được cộng điểm ưu tiên không?,CONDITION,22,NEGATION|HYPOTHETICAL,0.6960317460317461,14,0.0360107421875,3.7607359886169434,1,42493,58182,81060|273261|58662|215094|58182,81060|273261|58662|215094|58182,81060|273261|215094|58662|42493,215094|58662|42493|58182|81060,Quyet-dinh-401-QD-VKSTC-2021-tuyen-dung-cong-chuc-Vien-kiem-sat-nhan-dan-495273 || Nghi-dinh-112-2011-ND-CP-cong-chuc-xa-phuong-thi-tran-132674 || Nghi-dinh-161-2018-ND-CP-tuyen-dung-su-dung-quan-ly-cong-vien-chuc-thuc-hien-che-do-hop-dong-336803 || Nghi-dinh-138-2020-ND-CP-tuyen-dung-su-dung-va-quan-ly-cong-chuc-458542 || Nghi-dinh-34-2019-ND-CP-can-bo-cong-chuc-cap-xa-va-nguoi-hoat-dong-khong-chuyen-trach-o-cap-xa-41226,4|6|3|1|3,5|6|3|2|4,6|6|5|5|6
140320,Công ty đại chúng mua lại cổ phiếu của chính mình theo yêu cầu của cổ đông thì có bắt buộc phải được Đại hội đồng cổ đông thông qua không?,GENERAL_SEMANTIC,31,NEGATION,0.38015873015873003,8,0.036865234375,3.79084849357605,1,165780,198374,268313|33078|43013|21398|198374,268313|33078|43013|21398|198374,268313|33078|43013|21398|165780,268313|165780|33078|21398|12343,Luat-Chung-khoan-nam-2019-399763 || Thong-tu-99-2020-TT-BTC-huong-dan-hoat-dong-cua-cong-ty-quan-ly-quy-dau-tu-chung-khoan-461198 || Thong-tu-120-2020-TT-BTC-giao-dich-co-phieu-niem-yet-dang-ky-giao-dich-chung-khoan-chung-chi-quy-451 || Luat-Doanh-nghiep-so-59-2020-QH14-427301 || Nghi-dinh-155-2020-ND-CP-huong-dan-Luat-Chung-khoan-461323,5|6|3|5|1,6|6|5|6|5,6|6|5|6|6
40866,Xe máy chuyên dùng quân sự được kiểm định ở đâu?,GENERAL_SEMANTIC,11,,0.6087301587301587,13,0.037109375,2.966134786605835,1,139192,136587,30469|72497|48773|136587|231867,30469|72497|48773|231867|290673,30469|72497|48773|231867|139192,30469|64982|304889|161425|139192,Thong-tu-103-2021-TT-BQP-kiem-dinh-chat-luong-an-toan-ky-thuat-xe-may-chuyen-dung-483795 || Thong-tu-16-2021-TT-BGTVT-bao-ve-moi-truong-phuong-tien-giao-thong-co-gioi-duong-bo-484636 || Thong-tu-169-2021-TT-BQP-quan-ly-su-dung-xe-co-gioi-xe-may-chuyen-dung-Bo-Quoc-phong-501580 || Thong-tu-89-2015-TT-BGTVT-chat-luong-an-toan-xe-may-chuyen-dung-302468 || Thong-tu-170-2021-TT-BQP-dao-tao-sat-hach-cap-Giay-phep-lai-xe-quan-su-502239,5|4|5|2|0,5|5|5|5|2,5|5|5|5|5
137718,Chỉnh hình trong bệnh Arthogryposis sẽ chỉ định cho đối tượng nào?,GENERAL_SEMANTIC,12,,0.791005291005291,18,0.0390625,2.551300287246704,1,261730,65558,190541|258607|164898|65558|284691,190541|258607|164898|261730|65558,190541|258607|261730|164898|284691,190541|94403|261730|202376|171181,Quyet-dinh-5728-QD-BYT-2017-quy-trinh-ky-thuat-Ngoai-khoa-chuyen-khoa-Chan-thuong-chinh-hinh-370394 || Thong-tu-22-2019-TT-BYT-quy-dinh-ty-le-phan-tram-ton-thuong-co-the-su-dung-trong-giam-dinh-phap-y-42 || Thong-tu-46-2013-TT-BYT-chuc-nang-nhiem-vu-co-cau-to-chuc-co-so-phuc-hoi-chuc-nang-220731 || Quyet-dinh-1832-QD-BYT-2022-tai-lieu-huong-dan-chan-doan-dieu-tri-benh-ly-huyet-hoc-520596 || Thong-tu-39-2018-TT-BYT-thong-nhat-gia-kham-chua-benh-bao-hiem-y-te-giua-benh-vien-cung-hang-401940,6|2|1|1|1,6|2|4|1|1,6|4|5|3|2
11158,"Hướng dẫn hồ sơ, thủ tục làm giấy chứng tử năm 2022?",PROCEDURE,12,,0.7873015873015873,16,0.0390625,1.3835707902908325,1,156354,249204,293796|249204|259656|157168|268757,259656|293796|268757|157168|249204,259656|293796|268757|156354|157168,156354|268757|157168|259656|183078,Nghi-dinh-23-2015-ND-CP-cap-chung-thuc-ban-sao-tu-ban-chinh-chung-thuc-chu-ky-266857 || Quyet-dinh-1872-QD-BTP-2020-cong-bo-thu-tuc-hanh-chinh-linh-vuc-ho-tich-tai-co-quan-dang-ky-ho-tich- || Thong-tu-01-2022-TT-BTP-huong-dan-Nghi-dinh-87-2020-ND-CP-502821 || Thong-tu-01-2020-TT-BTP-huong-dan-ve-cap-ban-sao-tu-so-goc-chung-thuc-chu-ky-436529 || Luat-Ho-tich-2014-259727,2|3|3|0|2,2|4|3|1|2,5|4|3|2|2
