qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
139474,"Thí sinh cố ý gây mất an toàn trong phòng thi, ngoài việc bị đình chỉ thi thì sẽ được xử lý thế nào?",GENERAL_SEMANTIC,24,,0.8150793650793651,16,0.5703125,6.972956657409668,1,280456,212198,275373|108279|240818|191153|212198,275373|240818|108279|212198|191153,275373|240818|108279|191153|280456,108015|275373|81060|280456|240818,Thong-tu-6-2020-TT-BNV-Quy-che-to-chuc-thi-tuyen-xet-tuyen-cong-chuc-vien-chuc-458640 || Quyet-dinh-1557-QD-TCT-2021-Quy-che-thi-cap-chung-chi-hanh-nghe-dich-vu-lam-thu-tuc-ve-thue-493969 || Thong-tu-91-2017-TT-BTC-thi-cap-quan-ly-chung-chi-kiem-toan-vien-va-chung-chi-ke-toan-vien-362584 || Thong-tu-46-2014-TT-BTC-thi-quan-ly-cap-thu-hoi-The-tham-dinh-vien-ve-gia-Bo-Tai-chinh-230181 || Quyet-dinh-1829-QD-KTNN-2017-Quy-che-thi-cap-Chung-chi-Kiem-toan-vien-nha-nuoc-400135,3|2|2|2|3,4|5|2|5|4,6|6|5|5|5
150824,Trang phục Thuế Việt Nam cấp cho công chức Thuế do ai có thẩm quyền trang bị?,PROCEDURE,17,,0.8150793650793651,19,0.015625,1.8027441501617432,1,61202|188404,252002|17545,92863|123392|252002|159049|17545,92863|123392|252002|61202|159049,92863|123392|61202|159049|188404,92863|61202|123392|40273|168891,Quyet-dinh-1054-QD-TCT-2021-quan-ly-trang-phuc-va-the-cua-nganh-Thue-479983 || Quyet-dinh-499-QD-TCT-2019-Quy-che-to-chuc-hoat-dong-Truong-Nghiep-vu-Thue-514564 || Quyet-dinh-188-QD-TCHQ-Quy-che-hoat-dong-cong-vu-Hai-quan-Viet-Nam-2017-339091 || Quyet-dinh-41-2018-QD-TTg-quyen-han-va-co-cau-to-chuc-cua-Tong-cuc-Thue-thuoc-Bo-Tai-chinh-395311 || Quyet-dinh-1062-QD-TCHQ-2021-Quy-che-quan-ly-su-dung-trang-phuc-trong-nganh-Hai-quan-470777,5|1|3|1|1,5|2|3|2|3,5|2|4|2|3
73536,Kinh phí của Bảo tàng Hải quan Việt Nam được dùng đầu tư những công việc nào?,GENERAL_SEMANTIC,17,,0.8150793650793651,19,1.39453125,3.993849754333496,1,83958|58230,30449|267197,31911|55541|30449|18957|267197,31911|30449|55541|18957|267197,31911|18957|55541|83958|58230,31911|73553|215730|18957|30449,Quyet-dinh-1087-QD-TCHQ-quan-ly-hoat-dong-Bao-tang-Hai-quan-Viet-Nam-2016-309333 || Thong-tu-71-2022-TT-BTC-quan-ly-kinh-phi-su-nghiep-Chuong-trinh-bao-ton-gia-tri-di-san-van-hoa-54027 || Thong-tu-18-2010-TT-BVHTTDL-to-chuc-hoat-dong-bao-tang-117388 || Luat-di-san-van-hoa-2001-28-2001-QH10-47926 || Quyet-dinh-1676-QD-BTC-2021-cong-bo-5-chuan-muc-ke-toan-cong-dot-1-487413,5|1|3|1|1,6|1|3|3|1,6|1|3|4|1
114558,Nẹp bột các loại không nắn không chỉ định cho trường hợp nào?,CONDITION,13,NEGATION,0.8132275132275133,17,1.1796875,3.952051877975464,1,190541|122271|284691,93049|82599|200953,171181|118099|93049|82599|200953,171181|118099|93049|82599|200953,171181|190541|122271|118099|284691,190541|171181|122271|282261|204366,Quyet-dinh-199-QD-BYT-2014-Huong-dan-quy-trinh-ky-thuat-chuyen-khoa-Nan-chinh-hinh-bo-bot-248994 || Quyet-dinh-5728-QD-BYT-2017-quy-trinh-ky-thuat-Ngoai-khoa-chuyen-khoa-Chan-thuong-chinh-hinh-370394 ||  || Quyet-dinh-27-2018-QD-TTg-ban-hanh-He-thong-nganh-kinh-te-Viet-Nam-387358 || Thong-tu-39-2018-TT-BYT-thong-nhat-gia-kham-chua-benh-bao-hiem-y-te-giua-benh-vien-cung-hang-401940,5|1|0|2|3,5|1|2|2|3,5|1|3|4|3
146414,Người giữ chức vụ Chủ tịch Hội Nông dân phường sẽ được xếp lương như thế nào? Có mấy bậc hệ số lương?,GENERAL_SEMANTIC,23,,0.8132275132275133,15,0.1953125,2.55357027053833,0,,,277076|166505|263931|252461|198927,277076|166505|263931|252461|198927,277076|166505|263931|252461|198927,277076|166505|52519|198927|14681,Nghi-dinh-92-2009-ND-CP-chuc-danh-so-luong-che-do-chinh-sach-can-bo-cong-chuc-o-xa-phuong-thi-tran-v ||  || Thong-tu-lien-tich-03-2010-TTLT-BNV-BTC-BLDTB-XH-huong-dan-Nghi-dinh-92-2009-ND-106746 || Thong-tu-lien-tich-01-2005-TTLT-BNV-BTC-huong-dan-chuyen-xep-luong-cu-sang-luong-moi-can-bo-cong-vie || Thong-tu-07-2015-TT-BNV-chuc-danh-ma-so-tieu-chuan-ngach-cong-chuc-chuyen-nganh-nong-nghiep-299855,3|4|3|2|2,6|4|6|4|5,6|6|6|5|5
32108,Khi giao nhận để đưa thuốc nổ TNT vào kho thì thực hiện kiểm tra như thế nào?,GENERAL_SEMANTIC,18,HYPOTHETICAL,0.8121693121693121,18,0.05859375,3.338487148284912,0,,,171860|301495|66063|35798|124110,171860|301495|124110|66063|35798,171860|301495|124110|35798|66063,171860|124110|40776|254315|222038, || Thong-tu-131-2014-TT-BQP-Quy-che-quan-ly-kho-vat-chung-trong-Quan-doi-252945 || Thong-tu-57-2012-TT-BCA-huong-dan-nhap-khau-quan-ly-su-dung-tieu-huy-mau-ma-tuy-150666 || Thong-tu-17-2014-TT-NHNN-phan-loai-dong-goi-giao-nhan-kim-khi-quy-da-quy-242209 || Thong-tu-04-2018-TT-BGTVT-quy-dinh-viec-bao-dam-ky-thuat-nhien-lieu-hang-khong-351921,6|2|1|1|2,6|2|2|5|2,6|2|3|5|4
137974,Việc cấp Giấy phép xây dựng có thời hạn ở tỉnh Hòa Bình được quy định ra sao?,PROCEDURE,18,,0.8111111111111111,20,0.7109375,2.9874324798583984,1,90292|28288,162504|304265,173779|207468|162504|161034|304265,173779|207468|161034|162504|304265,173779|207468|161034|90292|28288,173779|90292|89392|42262|28288,Quyet-dinh-20-2020-QD-UBND-quy-dinh-quan-ly-cap-phep-xay-dung-tinh-Hoa-Binh-458014 || Quyet-dinh-32-2021-QD-UBND-huong-dan-cap-giay-phep-xay-dung-Binh-Thuan-499082 || Quyet-dinh-05-2022-QD-UBND-phan-cap-cap-giay-phep-xay-dung-quan-ly-trat-tu-xay-dung-Ha-Nam-509657 || Quyet-dinh-40-2021-QD-UBND-noi-dung-ve-phan-cap-quan-ly-trat-xay-dung-tinh-Nam-Dinh-489412 || Quyet-dinh-43-2021-QD-UBND-cap-giay-phep-xay-dung-va-quan-ly-trat-tu-xay-dung-Ben-Tre-502354,6|1|1|1|1,6|1|3|3|3,6|2|5|5|5
30136,Thủ tục hải quan đối với robot khử khuẩn quy định ra sao?,PROCEDURE,13,,0.8111111111111111,18,0.1953125,1.04924738407135,1,155884,200293,292631|890|200293|253656|136982,292631|890|253656|200293|136982,292631|155884|253656|890|136982,155884|196969|260889|292631|175954,Nghi-dinh-08-2015-ND-CP-thi-hanh-Luat-Hai-quan-ve-thu-tuc-kiem-tra-giam-sat-kiem-soat-hai-quan-26381 || Nghi-dinh-59-2018-ND-CP-sua-doi-08-2015-ND-CP-huong-dan-Luat-Hai-quan-thu-tuc-kiem-tra-hai-quan-3525 || Luat-Hai-quan-2014-238637 || Thong-tu-191-2015-TT-BTC-thu-tuc-hai-quan-hang-xuat-nhap-khau-qua-canh-gui-qua-dich-vu-chuyen-phat-n || Quyet-dinh-18-2019-QD-TTg-nhap-khau-may-moc-thiet-bi-day-chuyen-cong-nghe-da-qua-su-dung-412143,5|1|2|2|1,5|4|3|3|5,5|5|5|5|5
23426,Giá cơ sở các mặt hàng xăng dầu tiêu dùng phổ biến trên thị trường do Bộ Công thương công bố là bao nhiêu?,GENERAL_SEMANTIC,24,,0.8103174603174603,16,0.140625,9.394774436950684,0,,,141808|286507|175307|225295|262587,141808|286507|175307|225295|262587,141808|286507|175307|262587|225295,141808|150248|175307|268645|286507, ||  ||  ||  || ,2|2|3|1|2,5|5|4|2|2,5|6|6|5|6
126602,Hồ sơ đăng ký hoạt động sàn giao dịch công nghệ cần những loại giấy tờ gì?,PROCEDURE,17,,0.8084656084656086,18,0.2109375,2.5508742332458496,0,,,249431|12716|258886|287560|276100,249431|287560|12716|258886|276100,249431|287560|12716|258886|276100,287560|249431|200355|163422|21398,Thong-tu-16-2014-TT-BKHCN-dieu-kien-thanh-lap-hoat-dong-to-chuc-trung-gian-thi-truong-khoa-hoc-cong- ||  || Quyet-dinh-01-QD-SGDVN-2022-Quy-che-thanh-vien-cua-So-Giao-dich-Chung-khoan-515940 || Nghi-dinh-08-2014-ND-CP-huong-dan-Luat-Khoa-hoc-va-Cong-nghe-220224 || Quyet-dinh-55-2010-QD-TTg-tham-quyen-trinh-tu-thu-tuc-chung-nhan-to-chuc-111474,5|3|2|2|1,5|4|4|4|2,5|5|4|4|5
142944,Đối tượng được thu thập thông tin về cầu lao động là ai?,GENERAL_SEMANTIC,13,,0.8084656084656084,18,0.482421875,4.329926490783691,0,,,34366|84617|110536|129823|220208,34366|84617|110536|129823|220208,34366|84617|110536|220208|129823,34366|84617|110536|145207|220208,Thong-tu-01-2022-TT-BLDTBXH-thu-thap-luu-tru-tong-hop-thong-tin-thi-truong-lao-dong-503573 || Luat-viec-lam-nam-2013-215628 || Thong-tu-11-2022-TT-BLDTBXH-huong-dan-ho-tro-viec-lam-ben-vung-Chuong-trinh-giam-ngheo-520433 || Thong-tu-13-2020-TT-BLDTBXH-Danh-gia-tinh-hinh-tai-nan-va-su-co-ky-thuat-gay-mat-an-toan-lao-dong-45 || Bo-Luat-lao-dong-2019-333670,5|2|3|3|1,5|5|5|3|2,5|5|5|3|5
144638,Cơ cấu tổ chức của Quỹ Trò nghèo vùng cao được quy định thế nào?,GENERAL_SEMANTIC,15,,0.8074074074074074,18,0.1826171875,2.0638511180877686,1,206197|276501,22282|218452,19890|22282|119715|22797|218452,119715|19890|22797|218452|276501,19890|119715|22797|206197|276501,66264|98859|119715|260505|287259,Quyet-dinh-142-QD-BNV-nam-2014-cap-Giay-phep-thanh-lap-cong-nhan-Dieu-le-Quy-Tro-ngheo-vung-cao-2219 || Quyet-dinh-103-QD-BNV-nam-2010-giay-phep-thanh-lap-Quy-Phat-trien-vi-cong-dong-178824 || Quyet-dinh-1299-QD-BNV-cap-Giay-phep-thanh-lap-va-cong-nhan-Dieu-le-126134 || Quyet-dinh-641-QD-BNV-2015-cap-Giay-phep-thanh-lap-va-cong-nhan-Dieu-le-Quy-Chia-se-tinh-thuong-2847 || Quyet-dinh-748-QD-BNV-Giay-phep-thanh-lapcong-nhan-Dieu-le-Quy-Ho-tro-benh-nhi-177342,5|3|2|1|1,5|5|4|1|1,5|5|5|4|4
77580,Chủ đầu tư cấp 1 có các nghĩa vụ gì?,GENERAL_SEMANTIC,10,,0.8074074074074074,19,0.12890625,2.7419655323028564,1,89392|35296,127206|230594,289548|20457|300301|127206|230594,289548|20457|300301|89392|127206,289548|20457|89392|35296|300301,35296|89392|289548|144551|90292,Nghi-dinh-11-2013-ND-CP-quan-ly-dau-tu-phat-trien-do-thi-164736 || Thong-tu-02-2023-TT-BXD-huong-dan-hop-dong-xay-dung-557432 || Luat-Xay-dung-2014-238644 || Van-ban-hop-nhat-02-VBHN-VPQH-2020-hop-nhat-Luat-Xay-dung-457471 || Luat-Xay-dung-sua-doi-2020-so-62-2020-QH14-418229,5|4|0|1|1,5|5|4|1|2,5|6|5|5|2
71416,Trình tự thủ tục đối với trường hợp của con tôi cần đáp ứng những gì?,PROCEDURE,16,,0.805026455026455,17,0.625,1.678420066833496,0,,,270799|157168|293796|272362|220347,270799|272362|157168|293796|49221,270799|157168|272362|293796|220347,272362|270799|266589|99956|268007,Nghi-dinh-126-2014-ND-CP-quy-dinh-chi-tiet-mot-so-dieu-bien-phap-thi-hanh-Luat-Hon-nhan-gia-dinh-262 || Luat-Ho-tich-2014-259727 || Thong-tu-lien-tich-02-2016-TTLT-BNG-BTP-huong-dan-dang-ky-quan-ly-ho-tich-Co-quan-dai-dien-ngoai-gia || Quyet-dinh-1872-QD-BTP-2020-cong-bo-thu-tuc-hanh-chinh-linh-vuc-ho-tich-tai-co-quan-dang-ky-ho-tich- || Quyet-dinh-299-QD-BTP-thu-tuc-hanh-chinh-ban-hanh-moi-Ho-tich-co-quan-dang-ky-ho-tich-trong-nuoc-201,4|3|4|2|2,5|5|4|2|2,5|5|5|3|4
49282,Phương pháp tài sản trong định giá doanh nghiệp,GENERAL_SEMANTIC,9,,0.8029100529100529,15,0.44921875,2.8642807006835938,1,301632,28054,190252|159716|224327|261499|28054,190252|159716|224327|261499|301632,190252|159716|224327|261499|301632,190252|159716|301632|261499|49558,Nghi-dinh-30-2018-ND-CP-thanh-lap-Hoi-dong-dinh-gia-tai-san-trong-to-tung-hinh-su-376934 || Thong-tu-28-2021-TT-BTC-Tieu-chuan-tham-dinh-gia-Viet-Nam-so-12-472631 || Thong-tu-30-2020-TT-BTC-huong-dan-Nghi-dinh-30-2018-ND-CP-thanh-lap-Hoi-dong-dinh-gia-tai-san-441861 || Nghi-dinh-126-2017-ND-CP-chuyen-doanh-nghiep-Nha-nuoc-nam-giu-100-von-thanh-cong-ty-co-phan-318672 || Thong-tu-46-2021-TT-BTC-xu-ly-tai-chinh-va-xac-dinh-gia-tri-doanh-nghiep-khi-co-phan-465892,3|3|3|3|3,5|3|5|6|4,5|4|5|6|5
32156,Có gặp rủi ro khi hỗ trợ tiền lương cho nhân viên công ty đối tác đang nhận tiền hỗ trợ thai sản từ bảo hiểm không?,GENERAL_SEMANTIC,27,NEGATION|HYPOTHETICAL,0.8021164021164021,17,0.4453125,0.7542754411697388,0,,,283590|196079|223745|129823|281059,281059|223745|283590|196079|129823,281059|223745|129823|196079|283590,121308|281059|208105|223745|225360,Nghi-dinh-58-2018-ND-CP-bao-hiem-nong-nghiep-357548 || Quyet-dinh-40-2021-QD-TTg-Quy-Ho-tro-viec-lam-ngoai-nuoc-329205 || Bo-Luat-lao-dong-2019-333670 || Quyet-dinh-6696-QD-TLD-2023-chinh-sach-ho-tro-doan-vien-nguoi-lao-dong-bi-giam-thoi-gian-lam-viec-55 || Quyet-dinh-23-2021-QD-TTg-chinh-sach-ho-tro-nguoi-lao-dong-gap-kho-khan-do-dai-dich-COVID-19-480459,1|4|1|3|4,2|4|1|5|5,4|5|6|5|6
15400,Các khoản thu chi của Hiệp hội Đầu tư xây dựng năng lượng Việt Nam được quy định như thế nào?,GENERAL_SEMANTIC,21,,0.801058201058201,17,0.333251953125,5.3329315185546875,1,300970,54870,180035|163023|54870|257785|257552,180035|257785|163023|257552|300970,180035|257785|257552|300970|163023,257785|180035|94023|180863|86327,Quyet-dinh-72-2004-QD-BNV-phe-duyet-Dieu-le-Hiep-hoi-Dau-tu-xay-dung-nang-luong-Viet-Nam-17626 || Quyet-dinh-133-2005-QD-BNV-Dieu-le-Hiep-hoi-Quy-tin-dung-nhan-dan-Viet-Nam-7860 || Quyet-dinh-13-2004-QD-UB-Dieu-le-to-chuc-hoat-dong-Hiep-hoi-doanh-nghiep-Khu-cong-nghiep-thanh-pho-H || Quyet-dinh-89-2005-QD-BNV-Dieu-le-Hiep-hoi-Thep-Viet-Nam-55252 || Quyet-dinh-282-QD-BNV-nam-2012-phe-duyet-Dieu-le-Hiep-hoi-nha-dau-tu-Viet-Nam-141712,2|2|2|1|3,2|3|2|4|5,3|4|2|4|6
101974,"Nhiệm vụ phát huy vai trò, trách nhiệm nêu gương của cán bộ, đảng viên trong quá trình đổi mới phương thức lãnh đạo, cầm quyền của Đảng là gì?",DEFINITION,30,,0.8,16,2.17578125,3.84604811668396,0,,,171342|60783|202672|66112|94717,171342|60783|66112|202672|94717,171342|60783|66112|202672|94717,171342|201234|134812|66112|60783,Nghi-quyet-28-NQ-TW-2022-doi-moi-phuong-thuc-lanh-dao-cua-Dang-doi-voi-he-thong-chinh-tri-541364 || Nghi-quyet-04-NQ-TW-xay-dung-Dang-ngan-chan-suy-thoai-tu-tuong-chinh-tri-dao-duc-loi-song-2016-33253 || Nghi-quyet-21-NQ-TW-2022-tang-cuong-cung-co-xay-dung-to-chuc-co-so-dang-518923 || Quy-dinh-127-QD-TW-2018-moi-quan-he-cong-tac-cua-dang-bo-chi-bo-co-so-xa-phuong-thi-tran-377303 || Huong-dan-59-HD-BTGTW-2022-boi-duong-nghiep-vu-cong-tac-Dang-cho-Bi-thu-chi-bo-518808,4|4|2|4|2,5|5|5|5|3,6|5|5|5|6
126982,Cơ quan nào được thành lập tạp chí khoa học?,PROCEDURE,10,,0.8,18,0.76953125,2.33369517326355,0,,,19627|164807|151034|86680|148956,19627|164807|86680|151034|148956,19627|164807|86680|148956|151034,19627|278069|44007|86680|225856,Luat-Bao-chi-2016-280645 || Luat-khoa-hoc-va-cong-nghe-nam-2013-197387 || Thong-tu-06-2022-TT-BKHCN-dinh-muc-dich-vu-su-nghiep-cong-thong-tin-thong-ke-khoa-hoc-cong-nghe-5155 || Quyet-dinh-20-2004-QD-BKHCN-Dieu-le-To-chuc-Hoat-dong-Bao-Khoa-hoc-Phat-trien-17860 || Quyet-dinh-1244-QD-BTP-quy-dinh-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-Tap-chi-Dan-chu-Phap-lua,4|2|1|1|3,4|5|3|3|3,5|5|5|5|3
41244,Người học ngành công nghệ chế biến chè trình độ trung cấp muốn tốt nghiệp phải hoàn thành tối thiểu bao nhiêu tín chỉ?,GENERAL_SEMANTIC,24,,0.7992063492063493,16,0.48046875,2.290064573287964,1,66847|65326|290366,298992|46291|299563,37894|107159|298992|46291|299563,37894|107159|290366|65326|46291,37894|107159|66847|65326|290366,66847|211938|290366|65326|234274,Thong-tu-51-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422059 || Thong-tu-46-2018-TT-BLDTBXH-khoi-luong-kien-thuc-toi-thieu-nguoi-hoc-phai-dat-duoc-khi-tot-nghiep-42 || Thong-tu-03-2017-TT-BLDTBXH-ban-hanh-chuong-trinh-tham-dinh-giao-trinh-trinh-do-trung-cap-cao-dang-3 || Thong-tu-45-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422054 || Thong-tu-12-2017-TT-BLDTBXH-kien-thuc-nang-luc-toi-thieu-nguoi-tot-nghiep-trung-cap-cao-dang-325039,5|2|1|1|2,6|4|3|3|4,6|5|3|6|5
133206,Đối tượng tham gia dự thi Kiểm sát viên sơ cấp là ai?,GENERAL_SEMANTIC,13,,0.7984126984126985,17,2.06640625,3.664720058441162,1,261770,263775,43909|37658|179442|163084|263775,37658|43909|179442|163084|263775,43909|37658|179442|163084|261770,37658|178910|43909|166878|261770,Quyet-dinh-328-QD-VKSTC-2017-thi-tuyen-Kiem-sat-vien-so-cap-trung-cap-cao-cap-nganh-Kiem-sat-361174 || Ke-hoach-81-KH-VKSTC-2022-thi-tuyen-Kiem-sat-vien-so-cap-trung-cap-cao-cap-516234 || Quyet-dinh-458-QD-VKSTC-2019-hoat-dong-cua-Kiem-sat-vien-tham-gia-phien-toa-dan-su-so-tham-425634 || Luat-To-chuc-Vien-kiem-sat-nhan-dan-2014-259723 || Thong-tu-113-2015-TT-BQP-tuyen-chon-dao-tao-boi-duong-su-dung-can-bo-Vien-kiem-sat-quan-su-292579,5|2|1|2|1,5|3|4|3|1,5|5|4|5|5
98964,Có luân chuyển đối với đại biểu hội đồng nhân dân cấp xã hay không?,GENERAL_SEMANTIC,15,NEGATION,0.7984126984126985,16,1.078125,1.856985330581665,1,248942,167335,289354|220359|186235|167335|295762,220359|289354|186235|295762|167335,220359|289354|186235|295762|248942,220359|211144|303360|219188|295762,Luat-can-bo-cong-chuc-2008-22-2008-QH12-82202 || Quyet-dinh-328-QD-BTP-2018-Quy-che-bo-nhiem-bo-nhiem-lai-tu-chuc-cong-chuc-cua-Bo-Tu-phap-381789 || Quy-dinh-06-QD-BCSD-2021-luan-chuyen-can-bo-co-quan-hanh-chinh-thuoc-Bo-Giao-thong-van-tai-506297 || Quyet-dinh-397-QD-TTCP-2021-dieu-dong-luan-chuyen-cong-chuc-cua-Thanh-tra-Chinh-phu-492437 || ,1|4|2|3|1,3|4|2|3|4,5|6|3|4|5
46794,Cơ quan nào có quyền xếp loại công chức cấp trung ương?,PROCEDURE,12,,0.7981481481481482,17,0.1171875,1.899476408958435,1,248942|132142,215094|75497,261198|116317|215094|79553|75497,261198|116317|79553|75497|215094,261198|79553|248942|116317|132142,248942|166505|79553|258706|145175,Luat-can-bo-cong-chuc-va-luat-vien-chuc-sua-doi-2019-405729 || Nghi-dinh-90-2020-ND-CP-danh-gia-xep-loai-chat-luong-can-bo-cong-chuc-vien-chuc-450113 ||  || Quyet-dinh-2188-QD-BTC-2021-Quy-che-xep-loai-chat-luong-cong-chuc-vien-chuc-cua-Bo-Tai-chinh-539732 || Quyet-dinh-1206-QD-BTP-2021-danh-gia-xep-loai-chat-luong-cong-chuc-vien-chuc-483506,2|1|1|3|2,5|5|2|3|4,5|5|2|5|4
137916,Việc bổ nhiệm CDNN đối với giáo viên được phân công giảng dạy các môn học khác với chuyên ngành được đào tạo thực hiện ra sao?,GENERAL_SEMANTIC,27,,0.7957671957671958,18,1.08984375,2.9593231678009033,0,,,10719|244095|124109|76950|175056,10719|244095|76950|124109|175056,10719|244095|76950|124109|175056,10719|244095|76950|198567|85808,Thong-tu-08-2023-TT-BGDDT-sua-doi-Thong-tu-01-2021-TT-BGDDT-02-2021-TT-BGDDT-514067 ||  ||  || Thong-tu-35-2020-TT-BGDDT-ma-so-tieu-chuan-chuc-danh-vien-chuc-giang-day-trong-truong-cao-dang-45491 || Thong-tu-30-2017-TT-BGDDT-Quy-dinh-tieu-chuan-chuc-danh-nghe-nghiep-giao-vien-du-bi-dai-hoc-369188,4|4|1|2|3,5|5|1|5|3,5|5|1|5|4
84184,Quỹ tín dụng nhân dân muốn giảm vốn điều lệ thì phải cần được chấp thuận đúng không?,GENERAL_SEMANTIC,18,NEGATION,0.7955026455026455,16,0.421875,3.4785444736480713,1,72196,133938,88224|199608|151239|26667|133938,88224|199608|26667|151239|72196,88224|199608|151239|26667|72196,88224|199608|72196|26667|178713,Quyet-dinh-174-QD-NHNN-2023-cong-bo-thu-tuc-hanh-chinh-hoat-dong-ngan-hang-555145 || Thong-tu-21-2019-TT-NHNN-sua-doi-Thong-tu-ngan-hang-hop-tac-xa-quy-tin-dung-nhan-dan-428626 || Thong-tu-04-2015-TT-NHNN-quy-tin-dung-nhan-dan-270443 || Luat-cac-to-chuc-tin-dung-2010-108079 || Thong-tu-05-2018-TT-NHNN-chap-thuan-thay-doi-danh-sach-bau-nhan-su-to-chuc-tin-dung-la-hop-tac-xa-37,4|2|2|3|3,4|5|5|5|6,4|5|6|5|6
76300,Bao nhiêu tuổi thì được gọi là người cao tuổi để được nghi hưu?,GENERAL_SEMANTIC,14,,0.7939153439153439,17,0.1171875,2.123645782470703,0,,,43044|129823|143446|256047|23402,256047|143446|43044|129823|133249,256047|143446|129823|23402|43044,167786|256047|133249|243216|71728,Nghi-dinh-135-2020-ND-CP-tuoi-nghi-huu-445512 || Bo-Luat-lao-dong-2012-142187 || Bo-Luat-lao-dong-2019-333670 ||  || Luat-nguoi-cao-tuoi-nam-2009-98672,2|1|2|1|5,5|4|4|3|5,5|5|5|5|5
105996,Bản chính bằng tốt nghiệp cao đẳng được cấp bao nhiêu lần cho mỗi sinh viên?,GENERAL_SEMANTIC,16,,0.7925925925925926,16,0.29296875,2.556743621826172,0,,,271336|209474|146481|270075|66159,271336|209474|270075|146481|66159,271336|209474|270075|146481|66159,271336|282842|15049|270075|6069,Thong-tu-10-2017-TT-BLDTBXH-mau-bang-tot-nghiep-trung-ca-cao-dan-in-quan-ly-cap-phat-thu-hoi-huy-bo- || Thong-tu-07-2023-TT-BGDDT-Quy-che-dao-tao-trinh-do-cao-dang-nganh-Giao-duc-Mam-non-562627 || Thong-tu-04-2022-TT-BLDTBXH-to-chuc-dao-tao-trinh-do-trung-cap-cao-dang-theo-nien-che-509295 || Thong-tu-08-2021-TT-BGDDT-Quy-che-dao-tao-trinh-do-dai-hoc-470013 || Luat-Giao-duc-nghe-nghiep-2014-259733,2|3|3|3|2,5|5|6|5|5,5|6|6|5|5
84652,"Chủ tịch Ủy ban nhân dân cấp xã có được quyền xử phạt người lưu hành bản ghi âm, ghi hình có nội dung nghệ thuật biểu diễn xâm phạm chủ quyền và toàn vẹn lãnh thổ đất nước không?",SANCTION,40,NEGATION,0.7925925925925926,19,0.109375,2.3657686710357666,1,306050,210490,9129|125585|229763|194359|210490,9129|229763|125585|306050|194359,9129|229763|306050|125585|194359,9129|174929|306050|102208|278875,Nghi-dinh-38-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-van-hoa-quang-cao-469165 || Nghi-dinh-129-2021-ND-CP-sua-doi-Nghi-dinh-xu-phat-vi-pham-hanh-chinh-linh-vuc-du-lich-482326 ||  || Nghi-dinh-14-2022-ND-CP-sua-doi-Nghi-dinh-15-2020-ND-CP-xu-phat-hanh-chinh-buu-chinh-482325 || Nghi-dinh-131-2013-ND-CP-xu-phat-vi-pham-hanh-chinh-quyen-tac-gia-quyen-lien-quan-210029,5|1|1|1|1,6|1|1|3|1,6|2|3|3|2
134642,Thủ tục chuyển nơi hưởng trợ cấp thất nghiệp được pháp luật quy định như thế nào? ,PROCEDURE,17,INSTRUMENT,0.7923280423280423,17,0.10546875,3.278618812561035,1,183515,164447,71551|6233|156|23402|164447,6233|71551|156|23402|183515,71551|6233|183515|23402|156,6233|183515|71551|305827|37580,Nghi-dinh-28-2015-ND-CP-huong-dan-Luat-Viec-lam-va-bao-hiem-that-nghiep-268405 || Nghi-dinh-61-2020-ND-CP-sua-doi-28-2015-ND-CP-huong-dan-Luat-Viec-lam-ve-bao-hiem-that-nghiep-393789 || Thong-tu-28-2015-TT-BLDTBXH-huong-dan-Luat-viec-lam-Nghi-dinh-28-2015-ND-CP-bao-hiem-that-nghiep-280 ||  || Nghi-dinh-131-2021-ND-CP-huong-dan-Phap-lenh-Uu-dai-nguoi-co-cong-voi-cach-mang-288920,5|4|1|3|2,5|5|5|4|5,5|5|5|4|5
