qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
150824,Trang phục Thuế Việt Nam cấp cho công chức Thuế do ai có thẩm quyền trang bị?,PROCEDURE,17,,0.8150793650793651,19,0.015625,1.8027441501617432,1,61202|188404,252002|17545,92863|123392|252002|159049|17545,92863|123392|252002|61202|159049,92863|123392|61202|159049|188404,92863|61202|123392|40273|168891,Quyet-dinh-1054-QD-TCT-2021-quan-ly-trang-phuc-va-the-cua-nganh-Thue-479983 || Quyet-dinh-499-QD-TCT-2019-Quy-che-to-chuc-hoat-dong-Truong-Nghiep-vu-Thue-514564 || Quyet-dinh-188-QD-TCHQ-Quy-che-hoat-dong-cong-vu-Hai-quan-Viet-Nam-2017-339091 || Quyet-dinh-41-2018-QD-TTg-quyen-han-va-co-cau-to-chuc-cua-Tong-cuc-Thue-thuoc-Bo-Tai-chinh-395311 || Quyet-dinh-1062-QD-TCHQ-2021-Quy-che-quan-ly-su-dung-trang-phuc-trong-nganh-Hai-quan-470777,5|1|3|1|1,5|2|3|2|3,5|2|4|2|3
166328,"Xử phạt đối với hành vi phạt tiền, trừ lương của nhân viên trái quy định pháp luật?",SANCTION,18,,0.7224867724867725,15,0.015625,1.2687981128692627,1,237914|207163,94754|143446,26782|129823|94754|13768|143446,26782|13768|129823|94754|143446,26782|129823|13768|237914|207163,237914|93883|269720|13768|51405,Nghi-dinh-12-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-lao-dong-bao-hiem-nguoi-lam-viec-nuoc-ngoai-47931 || Bo-Luat-lao-dong-2019-333670 || Nghi-dinh-141-2005-ND-CP-quan-ly-lao-dong-Viet-Nam-lam-viec-o-nuoc-ngoai-5460 || Luat-67-2020-QH14-xu-ly-vi-pham-hanh-chinh-sua-doi-373520 || Nghi-dinh-124-2021-ND-CP-sua-doi-Nghi-dinh-115-2018-ND-CP-va-117-2020-ND-CP-499187,6|2|0|0|1,6|2|2|1|1,6|2|5|1|1
168024,Trường hợp Công an viên mất trong lúc làm nhiệm vụ có tham gia BHXH thì được nhận tiền trợ cấp như thế nào?,GENERAL_SEMANTIC,24,,0.7410052910052911,15,0.015625,2.0614216327667236,1,2309,207907,176541|181804|53519|103601|207907,176541|181804|53519|103601|2309,176541|181804|53519|2309|103601,176541|2309|53519|161158|52327,Nghi-dinh-73-2009-ND-CP-huong-dan-Phap-lenh-Cong-an-xa-94347 || Thong-tu-19-2015-TT-BCA-che-do-huan-luyen-vien-van-dong-vien-hoat-dong-the-duc-the-thao-cong-an-nhan || Thong-tu-lien-tich-05-2012-TTLT-BCA-BLDTBXH-BTC-huong-dan-chinh-sach-si-quan-141078 || Thong-tu-lien-tich-105-2016-TTLT-BQP-BCA-BLDTBXH-huong-dan-Luat-Bao-hiem-xa-hoi-33-2016-ND-CP-330898 || Nghi-dinh-49-2019-ND-CP-huong-dan-Luat-Cong-an-nhan-dan-406963,5|2|4|1|3,5|3|5|4|4,5|5|5|6|5
33616,Đi nghĩa vụ quân sự mà làm mất súng có thể ở tù hay không?,GENERAL_SEMANTIC,15,NEGATION,0.5902116402116402,12,0.015625,1.7107709646224976,0,,,245154|24778|147066|54776|43981,245154|24778|43981|147066|54776,245154|24778|43981|147066|54776,43981|110305|98892|245154|72534,Bo-luat-hinh-su-2015-296661 || Bo-Luat-hinh-su-1999-15-1999-QH10-46056 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Bo-luat-Hinh-su-1985-17-LCT-HDNN7-37003 || Luat-nghia-vu-quan-su-2015-282383,6|5|2|5|2,6|6|5|6|5,6|6|6|6|5
48178,"Sĩ số học sinh, sinh viên vượt quá quy định bị phạt đến 10 triệu đồng?",SANCTION,16,,0.6140211640211641,13,0.015625,2.947587728500366,1,44647,255913,278875|117001|221671|242728|255913,117001|221671|278875|242728|44647,117001|221671|278875|242728|44647,117001|221671|44647|146481|209474,Nghi-dinh-79-2015-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-giao-duc-nghe-nghiep-290383 || Nghi-dinh-88-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-giao-duc-nghe-nghiep-534876 || Nghi-dinh-04-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-giao-duc-450564 || Nghi-dinh-127-2021-ND-CP-sua-doi-Nghi-dinh-04-2021-ND-CP-xu-phat-hanh-chinh-giao-duc-488371 || Thong-tu-17-2017-TT-BLDTBXH-Quy-che-cong-tac-hoc-sinh-sinh-vien-truong-trung-cap-cao-dang-286989,5|5|6|2|1,5|5|6|2|2,5|5|6|5|4
61258,"Thực hiện cải cách tiền lương, chính sách BHXH phù hợp với điều kiện đất nước trong giai đoạn 2023-2025?",CONDITION,21,,0.7423280423280423,15,0.015625,3.2401506900787354,1,13927,241314,284539|174741|267593|241314|162235,284539|267593|174741|162235|13927,284539|267593|174741|162235|13927,267593|284539|174741|13927|141738,Nghi-quyet-69-2022-QH15-du-toan-ngan-sach-nha-nuoc-2023-541860 || Chi-thi-12-CT-TTg-2022-xay-dung-ke-hoach-phat-trien-kinh-te-xa-hoi-du-toan-ngan-sach-2023-523074 || Thong-tu-78-2022-TT-BTC-du-toan-ngan-sach-Nha-nuoc-2023-547888 || Thong-tu-47-2022-TT-BTC-huong-dan-xay-dung-du-toan-ngan-sach-va-ke-hoach-tai-chinh-2023-524554 || Nghi-quyet-23-2021-QH15-Ke-hoach-tai-chinh-quoc-gia-vay-tra-no-cong-5-nam-483941,5|4|4|1|3,5|5|5|6|4,5|6|5|6|5
6770,Nội dung chi tiết của đào tạo cấp chứng chỉ chứng nhận chuyên môn về y tế lao động được quy định như thế nào?,GENERAL_SEMANTIC,25,,0.5746031746031746,12,0.015625,3.841254472732544,1,252814,274746,127858|116851|136441|251585|274746,127858|136441|116851|251585|274746,127858|136441|116851|252814|251585,127858|252814|136441|116851|283045,Thong-tu-29-2021-TT-BYT-huong-dan-hoat-dong-dao-tao-chuyen-mon-y-te-lao-dong-498597 ||  || Thong-tu-02-2017-TT-BQP-hoat-dong-huan-luyen-an-toan-ve-sinh-lao-dong-337143 || Thong-tu-33-2018-TT-BGTVT-tieu-chuan-chuc-danh-nhan-vien-duong-sat-truc-tiep-phuc-vu-chay-tau-383598 || Thong-tu-26-2020-TT-BYT-sua-doi-bo-sung-Thong-tu-22-2013-TT-BYT-dao-tao-lien-tuc-cho-can-bo-y-te-460,5|5|5|4|2,5|5|5|4|5,5|5|5|4|6
76824,Đại diện người sở hữu trái phiếu có thực hiện các biện pháp xử lý tài sản theo hợp đồng thay cho người sở hữu trái phiếu không?,GENERAL_SEMANTIC,28,NEGATION,0.6550264550264551,14,0.015625,3.566986322402954,1,120244,81598,165780|258477|92296|207772|81598,165780|258477|207772|92296|120244,165780|258477|207772|92296|120244,165780|70436|126546|120244|199374,Nghi-dinh-155-2020-ND-CP-huong-dan-Luat-Chung-khoan-461323 || Nghi-dinh-65-2022-ND-CP-sua-doi-Nghi-dinh-153-2020-ND-CP-chao-ban-giao-dich-trai-phieu-doanh-nghiep- || Thong-tu-10-2016-TT-BTC-the-chap-tai-san-de-bao-dam-cho-khoan-vay-duoc-Chinh-phu-bao-lanh-301916 || Thong-tu-30-2023-TT-BTC-huong-dan-viec-dang-ky-giao-dich-trai-phieu-thi-truong-trong-nuoc-568790 || Nghi-dinh-21-2021-ND-CP-huong-dan-Bo-luat-Dan-su-bao-dam-thuc-hien-nghia-vu-468069,6|2|3|5|1,6|2|4|5|5,6|5|4|5|5
82172,Ai có nghĩa vụ thanh toán số tiền ghi trên hối phiếu đòi nợ?,GENERAL_SEMANTIC,14,,0.6246031746031746,13,0.015625,3.8198015689849854,0,,,178376|124450|146962|81598|225241,178376|124450|146962|81598|225241,178376|124450|146962|225241|81598,178376|124450|146962|24798|281249,Luat-Cac-cong-cu-chuyen-nhuong-2005-49-2005-QH11-7023 || Quyet-dinh-44-2006-QD-NHNN-thu-tuc-nho-thu-hoi-phieu-qua-nguoi-thu-ho-13875 || Nghi-dinh-159-2003-ND-CP-cung-ung-su-dung-sec-51709 || Thong-tu-08-2021-TT-NHNN-cho-vay-dac-biet-doi-voi-to-chuc-tin-dung-duoc-kiem-soat-dac-biet-481026 || Bo-luat-dan-su-2015-296215,6|6|3|1|3,6|6|5|1|3,6|6|6|1|4
32778,Có thể ủy quyền cho người khác (đại diện theo ủy quyền) bán nhà đất được không? ,GENERAL_SEMANTIC,17,NEGATION,0.6470899470899472,13,0.01611328125,3.5829248428344727,1,305455,6411,132797|81598|144551|184038|6411,132797|81598|144551|184038|6411,132797|81598|144551|184038|305455,132797|81598|153054|59149|21398,Bo-luat-Dan-su-2005-33-2005-QH11-2463 || Bo-luat-dan-su-2015-296215 ||  ||  || Luat-dat-dai-2013-215836,6|5|4|2|1,6|6|6|3|2,6|6|6|6|6
49772,Kháng cáo quá hạn được quy định như thế nào?,GENERAL_SEMANTIC,10,,0.6444444444444445,15,0.0166015625,4.64820671081543,0,,,102434|160120|46918|194863|187506,102434|46918|160120|194863|187506,102434|160120|46918|194863|187506,102434|46918|194863|300749|22695,Bo-luat-to-tung-hinh-su-2015-296884 || Luat-to-tung-hanh-chinh-2015-298372 || Bo-luat-to-tung-dan-su-2015-296861 || Bo-luat-To-tung-Hinh-su-2003-19-2003-QH11-51701 || Bo-luat-To-tung-dan-su-2004-24-2004-QH11-52189,5|5|5|3|1,5|5|5|4|4,5|6|5|4|4
43824,Mức đóng bảo hiểm xã hội tự nguyện là bao nhiêu?,GENERAL_SEMANTIC,11,,0.36825396825396817,8,0.017578125,2.883687734603882,0,,,170066|164447|255757|285041|23402,170066|255757|164447|23402|237840,170066|255757|164447|23402|285041,255757|23402|170066|259195|286362,Nghi-dinh-134-2015-ND-CP-huong-dan-Luat-Bao-hiem-xa-hoi-ve-bao-hiem-xa-hoi-tu-nguyen-280020 || Thong-tu-01-2016-TT-BLDTBXH-huong-dan-thi-hanh-luat-bao-hiem-xa-hoi-tu-nguyen-2016-307759 ||  ||  || ,6|6|6|4|3,6|6|6|5|5,6|6|6|6|6
12968,Vi bằng là gì?,DEFINITION,4,,0.8481481481481481,21,0.01953125,3.246222972869873,1,10719,4644,127073|161167|99335|174171|4644,127073|161167|174171|99335|4644,127073|161167|99335|174171|10719,127073|174171|161167|293727|145302,Nghi-dinh-08-2020-ND-CP-to-chuc-va-hoat-dong-cua-Thua-phat-lai-331814 || Thong-tu-lien-tich-09-2014-TTLT-BTP-TANDTC-VKSNDTC-BTC-huong-dan-thi-diem-Thua-phat-lai-224304 || Quyet-dinh-2885-QD-BYT-2022-tai-lieu-truyen-thong-truc-tiep-cham-soc-suc-khoe-sinh-san-vi-thanh-nien || Thong-tu-05-2020-TT-BTP-huong-dan-Nghi-dinh-08-2020-ND-CP-to-chuc-Thua-phat-lai-453632 || Thong-tu-08-2023-TT-BGDDT-sua-doi-Thong-tu-01-2021-TT-BGDDT-02-2021-TT-BGDDT-514067,5|3|1|1|1,5|3|2|1|1,5|4|2|2|1
159488,Chương trình công tác năm của các đơn vị thuộc Viện kiểm sát nhân dân cấp tỉnh được ban hành chậm nhất vào thời gian nào?,GENERAL_SEMANTIC,26,,0.45952380952380945,10,0.01953125,4.374220848083496,0,,,156483|70182|229232|302996|277080,156483|70182|229232|277080|302996,156483|70182|229232|302996|277080,156483|175197|70182|277080|247734,Quyet-dinh-279-QD-VKSTC-2017-Quy-che-quan-ly-cong-tac-trong-nganh-Kiem-sat-nhan-dan-369271 || Quyet-dinh-222-QD-VKSTC-2020-Quy-che-to-chuc-va-hoat-dong-cua-Vien-kiem-sat-cap-cao-468669 || Quyet-dinh-214-QD-VKSTC-2022-Quy-che-to-chuc-va-hoat-dong-cua-Tap-chi-Kiem-sat-529605 || Quyet-dinh-557-QD-VKS-2020-Quy-che-lam-viec-cua-Vien-kiem-sat-nhan-dan-Ho-Chi-Minh-544613 || Quyet-dinh-1828-QD-BYT-2022-Quy-che-lam-viec-520107,6|4|6|5|2,6|4|6|5|2,6|5|6|5|3
39878,Trường phổ thông năng khiếu TDTT có phải xây dựng ký túc xá để hỗ trợ các học sinh có nhu cầu ở nội trú không?,GENERAL_SEMANTIC,26,NEGATION,0.6798941798941799,13,0.01953125,3.7905681133270264,1,28340,199759,173701|179847|101679|104092|199759,173701|179847|101679|104092|199759,173701|179847|101679|104092|28340,173701|222120|28340|179847|44647,Thong-tu-07-2021-TT-BGDDT-Quy-che-to-chuc-hoat-dong-truong-pho-thong-nang-khieu-the-thao-468415 || Nghi-dinh-46-2017-ND-CP-quy-dinh-dieu-kien-dau-tu-hoat-dong-trong-linh-vuc-giao-duc-336219 || Thong-tu-27-2011-TT-BGDDT-Quy-che-cong-tac-hoc-sinh-sinh-vien-noi-tru-125897 || Luat-Giao-duc-2005-38-2005-QH11-2636 || Thong-tu-06-2012-TT-BGDDT-Quy-che-to-chuc-va-hoat-dong-truong-trung-hoc-pho-135402,6|2|5|2|2,6|5|6|3|3,6|6|6|6|4
54870,Cách tính mức phụ cấp ưu đãi nghề đối với công chức phục vụ người bệnh gây mê hồi sức hiện nay được quy định như thế nào?,GENERAL_SEMANTIC,28,,0.5333333333333333,13,0.01953125,3.02150559425354,1,53589,140693,189865|215423|165830|140693|235497,189865|165830|215423|235497|140693,189865|165830|215423|235497|53589,189865|165830|53589|89901|235497,Nghi-dinh-56-2011-ND-CP-che-do-phu-cap-uu-dai-theo-nghe-126149 || Thong-tu-lien-tich-02-2012-TTLT-BYT-BNV-BTC-huong-dan-Nghi-dinh-56-2011-ND-CP-134437 || Nghi-dinh-26-2016-ND-CP-tro-phu-cap-cong-vien-chuc-nguoi-lao-dong-co-so-quan-ly-nguoi-nghien-ma-tuy- || Thong-tu-lien-tich-06-2009-TTLT-BKHDT-BNV-BTC-huong-dan-thuc-hien-QD-45-200-che-do-phu-cap-uu-dai-th || Quyet-dinh-132-2006-QD-TTg-che-do-phu-cap-uu-dai-theo-nghe-cong-chuc-vien-chuc-nganh-kiem-lam-bao-ve,5|5|5|1|0,5|5|5|2|3,5|5|5|5|3
59904,"Thực hiện đề án hỗ trợ học sinh, sinh viên khởi nghiệp theo các nhiệm vụ và giải pháp như thế nào?",GENERAL_SEMANTIC,22,,0.662962962962963,13,0.01953125,2.6872191429138184,1,93604,173386,248534|52434|79879|173386|95253,248534|52434|79879|173386|93604,248534|52434|79879|93604|95253,248534|257591|79879|52434|93604,Quyet-dinh-1665-QD-TTg-2017-de-an-Ho-tro-hoc-sinh-sinh-vien-khoi-nghiep-den-nam-2025-365846 || Quyet-dinh-619-QD-BGDDT-2022-thuc-hien-Chien-luoc-phat-trien-thanh-nien-nganh-Giao-duc-505693 || Thong-tu-126-2018-TT-BTC-kinh-phi-thuc-hien-De-an-Ho-tro-hoc-sinh-sinh-vien-khoi-nghiep-405667 || Quyet-dinh-844-QD-TTg-de-an-ho-tro-he-sinh-thai-khoi-nghiep-doi-moi-sang-tao-quoc-gia-den-2025-2016- || Nghi-quyet-01-NQLT-CP-BCHTWD-2017-phoi-hop-cua-Chinh-phu-va-Ban-chap-hanh-Trung-uong-Doan-372132,5|3|5|1|2,5|5|5|5|3,5|5|5|5|5
163322,Phụ cấp thâm niên nghề đối với sĩ quan quân đội được xác định như thế nào?,GENERAL_SEMANTIC,17,,0.543915343915344,11,0.02099609375,2.5517213344573975,0,,,302089|272424|140693|234976|186788,302089|272424|234976|186788|140693,302089|272424|234976|186788|140693,97506|302089|272424|190257|186788,Thong-tu-224-2017-TT-BQP-huong-dan-thuc-hien-che-do-phu-cap-tham-nien-doi-voi-si-quan-361827 ||  || Nghi-dinh-03-2016-ND-CP-quy-dinh-chi-tiet-bien-phap-thi-hanh-mot-so-dieu-Luat-Dan-quan-tu-ve-299881 || Nghi-dinh-19-2017-ND-CP-che-do-tien-luong-cong-nhan-quoc-phong-phu-cap-tham-nien-vien-chuc-quoc-phon || Thong-tu-33-2014-TT-BTC-phu-cap-tham-nien-phu-cap-uu-dai-nghe-du-tru-quoc-gia-Bo-Tai-chinh-224689,6|5|2|3|5,6|5|6|4|5,6|5|6|5|6
108542,Người phạm tội vận chuyển trái phép vũ khí quân dụng được xóa án tích khi nào?,CONDITION,17,HYPOTHETICAL,0.5158730158730158,10,0.021484375,3.380000114440918,1,136247,24778,245154|43981|102434|24778|194863,245154|43981|194863|102434|69560,245154|43981|102434|194863|136247,288833|136247|199484|43981|245154,Bo-luat-hinh-su-2015-296661 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Bo-luat-to-tung-hinh-su-2015-296884 || Bo-luat-To-tung-Hinh-su-2003-19-2003-QH11-51701 || Nghi-quyet-41-2017-QH14-thi-hanh-Bo-luat-Hinh-su-100-2015-QH13-duoc-sua-doi-tai-12-2017-QH14-353900,6|5|5|4|1,6|6|5|5|3,6|6|5|5|3
45250,"Tiêu chuẩn để được làm hiệu trưởng trường trung cấp, trường cao đẳng là gì?",DEFINITION,15,INSTRUMENT,0.71984126984127,15,0.0224609375,3.458040475845337,0,,,66159|201540|22825|299925|167203,66159|22825|201540|167203|299925,66159|201540|22825|167203|299925,66159|22825|167203|267450|236560,Luat-Giao-duc-nghe-nghiep-2014-259733 || Thong-tu-14-2021-TT-BLDTBXH-Dieu-le-truong-trung-cap-477996 || Thong-tu-32-2020-TT-BGDDT-Dieu-le-truong-trung-hoc-co-so-truong-trung-hoc-pho-thong-443627 || Quyet-dinh-748-QD-BGTVT-2019-quy-dinh-tieu-chuan-chuc-danh-lanh-dao-Bo-Giao-thong-415819 || Thong-tu-15-2021-TT-BLDTBXH-Dieu-le-truong-cao-dang-477997,5|2|5|2|2,6|5|5|3|4,6|5|5|5|6
69812,Việc tạm giữ tang vật theo thủ tục hành chính chỉ được áp dụng trong trường hợp nào?,PROCEDURE,18,HYPOTHETICAL,0.5952380952380952,12,0.0224609375,5.07828426361084,0,,,17545|178736|237914|177170|125243,17545|178736|237914|177170|125243,17545|178736|237914|177170|125243,17545|7959|237914|125243|178736,Luat-xu-ly-vi-pham-hanh-chinh-2012-142766 || Nghi-dinh-142-2021-ND-CP-xu-phat-truc-xuat-ap-giai-nguoi-vi-pham-theo-thu-tuc-hanh-chinh-499549 || Luat-67-2020-QH14-xu-ly-vi-pham-hanh-chinh-sua-doi-373520 || Nghi-dinh-138-2021-ND-CP-bao-quan-tang-vat-phuong-tien-vi-pham-hanh-chinh-bi-tam-giu-tich-thu-487715 || Nghi-dinh-142-2017-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hang-hai-357272,6|6|3|2|2,6|6|5|5|4,6|6|6|5|5
145386,Người lợi dụng chức vụ phạm tội tha trái pháp luật người bị bắt về tội phạm đặc biệt nghiêm trọng đã chấp hành xong hình phạt tù thì đương nhiên được xóa án tích khi nào?,SANCTION,37,INSTRUMENT|HYPOTHETICAL,0.6256613756613756,12,0.022705078125,5.003678321838379,1,230077,194863,245154|43981|102434|24778|194863,245154|43981|24778|230077|102434,245154|43981|24778|230077|102434,288833|136247|245154|195539|151526,Bo-luat-hinh-su-2015-296661 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Bo-Luat-hinh-su-1999-15-1999-QH10-46056 ||  || Bo-luat-to-tung-hinh-su-2015-296884,6|4|5|1|3,6|6|5|6|6,6|6|6|6|6
101496,Đơn vị đăng kiểm tiến hành kiểm tra phương tiện chuyển đổi tàu biển thành phương tiện thủy nội địa để cấp Giấy chứng nhận an toàn kỹ thuật và bảo vệ môi trường trong thời gian bao lâu?,PROCEDURE,39,,0.6947089947089948,15,0.0234375,4.0854058265686035,1,133631,303863,194788|226588|271580|303863|93869,194788|226588|271580|93869|303863,194788|226588|271580|93869|133631,194788|269005|93869|281112|226588,Thong-tu-48-2015-TT-BGTVT-quy-dinh-ve-dang-kiem-phuong-tien-thuy-noi-dia-292820 || Thong-tu-33-2011-TT-BGTVT-thu-tuc-cap-giay-chung-nhan-chat-luong-an-toan-123555 || Thong-tu-40-2016-TT-BGTVT-dang-kiem-tau-bien-Viet-Nam-334634 || Thong-tu-29-2018-TT-BGTVT-kiem-tra-chat-luong-an-toan-ky-thuat-phuong-tien-giao-thong-duong-sat-3261 || Quyet-dinh-854-QD-BGTVT-2022-cong-bo-thu-tuc-hanh-chinh-linh-vuc-dang-kiem-521795,6|5|2|2|0,6|5|4|3|3,6|5|5|5|5
11582,Khi phẫu thuật PRK điều trị tật lão thị có thể có những biến chứng nào?,GENERAL_SEMANTIC,16,HYPOTHETICAL,0.8206349206349206,16,0.0234375,1.484748363494873,1,303613,238267,270063|88970|49846|258607|238267,270063|49846|88970|258607|190541,270063|88970|49846|258607|303613,270063|303613|271933|158296|291066,Quyet-dinh-3906-QD-BYT-nam-2012-Quy-trinh-ky-thuat-kham-chua-benh-chuyen-nganh-150058 || Thong-tu-50-2022-TT-BTC-huong-dan-Nghi-dinh-119-2015-ND-CP-bao-hiem-bat-buoc-trong-dau-tu-526434 || Thong-tu-lien-tich-28-2013-TTLT-BYT-BLDTBXH-ty-le-ton-thuong-co-the-thuong-tich-benh-tat-benh-nghe-n || Thong-tu-22-2019-TT-BYT-quy-dinh-ty-le-phan-tram-ton-thuong-co-the-su-dung-trong-giam-dinh-phap-y-42 || Thong-tu-15-2016-TT-BYT-benh-nghe-nghiep-duoc-huong-bao-hiem-xa-hoi-319385,5|2|3|2|1,5|4|5|5|1,6|5|5|5|5
117020,Tòa án có thể quyết định áp dụng các biện pháp tư pháp nào đối với pháp nhân thương mại phạm tội?,DIRECT_REF,22,INSTRUMENT,0.5428571428571428,12,0.0234375,4.279416561126709,0,,,245154|102434|68399|62249|299044,245154|102434|62249|68399|299044,245154|102434|68399|62249|299044,245154|62249|46918|133451|187506,Bo-luat-hinh-su-2015-296661 || Bo-luat-to-tung-hinh-su-2015-296884 || Luat-Thi-hanh-an-hinh-su-2019-387991 || Nghi-dinh-44-2020-ND-CP-quy-dinh-cuong-che-thi-hanh-an-doi-voi-phap-nhan-thuong-mai-427244 || Thong-tu-lien-tich-04-2018-TTLT-VKSNDTC-BCA-BQP-thuc-hien-quy-dinh-cua-Bo-luat-to-tung-hinh-su-40216,5|4|5|5|3,6|6|6|5|5,6|6|6|5|6
121706,Cơ quan nào sẽ cấp giấy đăng ký kết hôn? ,PROCEDURE,10,,0.6140211640211641,12,0.0234375,1.7873588800430298,0,,,157168|270799|60283|272362|249204,157168|270799|60283|272362|249204,157168|270799|60283|249204|272362,157168|146687|299883|270799|59394,Luat-Ho-tich-2014-259727 || Nghi-dinh-126-2014-ND-CP-quy-dinh-chi-tiet-mot-so-dieu-bien-phap-thi-hanh-Luat-Hon-nhan-gia-dinh-262 || Nghi-dinh-123-2015-ND-CP-huong-dan-Luat-ho-tich-282304 || Thong-tu-04-2020-TT-BTP-huong-dan-Luat-ho-tich-va-Nghi-dinh-123-2015-ND-CP-ve-ho-tich-446237 || Thong-tu-lien-tich-02-2016-TTLT-BNG-BTP-huong-dan-dang-ky-quan-ly-ho-tich-Co-quan-dai-dien-ngoai-gia,6|5|3|2|4,6|6|5|6|5,6|6|6|6|6
126574,"Khi kết nối Cơ sở dữ liệu quốc gia về dân cư thì cơ quan, tổ chức có được phép lấy các thông tin về đời sống riêng tư, bí mật cá nhân hay không?",CONDITION,35,NEGATION|HYPOTHETICAL,0.2962962962962964,9,0.0234375,3.5355567932128906,1,64367,269190,107707|86639|178955|163224|269190,107707|86639|178955|163224|269190,107707|86639|178955|163224|64367,107707|86639|178955|299883|65054,Thong-tu-46-2022-TT-BCA-ket-noi-thong-tin-giua-Co-so-du-lieu-ve-dan-cu-voi-co-so-du-lieu-quoc-gia-54 || Nghi-dinh-137-2015-ND-CP-huong-dan-Luat-Can-cuoc-cong-dan-282742 ||  || Luat-Can-cuoc-cong-dan-2014-259782 || Nghi-dinh-62-2021-ND-CP-huong-dan-Luat-Cu-tru-473325,5|6|5|5|1,6|6|6|5|6,6|6|6|5|6
132332,Nơi tiếp nhận phạt nguội,GENERAL_SEMANTIC,5,,0.7825396825396825,18,0.0234375,2.4876186847686768,0,,,17545|219419|138907|50553|263253,17545|219419|138907|50553|263253,17545|219419|138907|50553|263253,292790|232550|263253|208373|50885,Luat-xu-ly-vi-pham-hanh-chinh-2012-142766 || Nghi-dinh-118-2021-ND-CP-huong-dan-Luat-Xu-ly-vi-pham-hanh-chinh-477969 || Thong-tu-153-2013-TT-BTC-thu-tuc-thu-nop-tien-phat-bien-lai-thu-tien-phat-VPHC-212736 || Thong-tu-78-2016-TT-BQP-quy-trinh-xu-ly-vi-pham-hanh-chinh-Bo-doi-Bien-phong-315899 || Thong-tu-18-2023-TT-BTC-thu-nop-tien-phat-bu-tru-so-tien-nop-phat-vi-pham-hanh-chinh-chenh-lech-5603,4|4|3|2|3,4|4|3|4|3,5|5|4|5|4
136056,Cơ quan tổ chức phòng chống tham nhũng trong ngành Thuế cần công khai những nội dung nào?,GENERAL_SEMANTIC,18,,0.6854497354497354,13,0.0234375,2.461016893386841,1,222030,245167,71659|184002|286384|279667|245167,71659|286384|279667|184002|214767,71659|286384|279667|184002|222030,71659|286384|222030|176420|279667,Quyet-dinh-742-QD-TCT-2020-Quy-che-phong-chong-tham-nhung-nganh-Thue-514626 || Quyet-dinh-2282-QD-TCT-2017-quy-che-lam-viec-co-quan-Tong-cuc-Thue-514258 || Luat-Phong-chong-tham-nhung-322049 || Luat-Thuc-hien-dan-chu-o-co-so-nam-2022-546085 || Thong-tu-117-2021-TT-BCA-thuc-hien-dan-chu-trong-thanh-tra-cua-Cong-an-nhan-dan-499131,6|4|3|2|3,6|6|6|5|4,6|6|6|5|4
137736,Công chức nghệ thuật biểu diễn không được nhận phụ cấp ưu đãi nghề khi ngưng làm công tác biểu diễn nghệ thuật bao lâu?,CONDITION,25,NEGATION|HYPOTHETICAL,0.5280423280423281,12,0.0234375,1.8190959692001343,0,,,302526|215423|235497|39975|44425,302526|44425|215423|39975|235497,302526|44425|215423|235497|39975,302526|44425|202048|283590|140693,Quyet-dinh-14-2015-QD-TTg-phu-cap-uu-dai-nghe-nghiep-boi-duong-nguoi-lam-nghe-thuat-bieu-dien-274842 || Thong-tu-167-2008-TT-BQP-phu-cap-uu-dai-theo-nghe-boi-duong-lao-dong-bieu-dien-nghe-thuat-quan-doi-2 || Nghi-dinh-26-2016-ND-CP-tro-phu-cap-cong-vien-chuc-nguoi-lao-dong-co-so-quan-ly-nguoi-nghien-ma-tuy- || Thong-tu-lien-tich-06-2009-TTLT-BKHDT-BNV-BTC-huong-dan-thuc-hien-QD-45-200-che-do-phu-cap-uu-dai-th || Nghi-dinh-144-2020-ND-CP-quy-dinh-hoat-dong-nghe-thuat-bieu-dien-459381,6|3|5|4|5,6|3|5|4|5,6|3|5|5|5
139032,"Chuyển mục đích sử dụng đất trồng lúa sang đất trồng cây lâu năm, đất trồng rừng trái phép bị xử phạt như thế nào?",SANCTION,25,,0.606084656084656,12,0.0234375,4.126594066619873,0,,,94754|257129|245154|305455|67945,94754|245154|257129|305455|67945,94754|245154|305455|67945|257129,94754|245154|43981|67945|305455,Nghi-dinh-91-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-dat-dai-379364 || Bo-luat-hinh-su-2015-296661 || Luat-dat-dai-2013-215836 || Luat-Dat-dai-2003-13-2003-QH11-51685 || Nghi-dinh-01-2017-ND-CP-sua-doi-nghi-dinh-huong-dan-Luat-dat-dai-337031,6|2|5|4|2,6|5|6|5|3,6|5|6|6|4
